name,datetime (utc timezone),fan_count
bnk48official.satchan,2018-09-15 17:00:00,158752
bnk48official.jan,2018-09-15 17:00:00,149859
bnk48official.namsai,2018-09-15 17:00:00,128655
bnk48official.jane,2018-09-15 17:00:00,112357
bnk48official.natherine,2018-09-15 17:00:00,111192
bnk48official.miori,2018-09-15 17:00:00,101791
bnk48official.mind,2018-09-15 17:00:00,101680
bnk48official.ratah,2018-09-15 17:00:00,101602
bnk48official.june,2018-09-15 17:00:00,100324
bnk48official.korn,2018-09-15 17:00:00,100282
bnk48official.fond,2018-09-15 17:00:00,99259
bnk48official.maysa,2018-09-15 17:00:00,94109
bnk48official.nink,2018-09-15 17:00:00,81169
bnk48official.jaa,2018-09-15 17:00:00,80743
bnk48official.wee,2018-09-15 17:00:00,78046
bnk48official.piam,2018-09-15 17:00:00,77879
bnk48official.jib,2018-09-15 17:00:00,76521
bnk48official.izutarina,2018-09-15 17:00:00,73210
bnk48official.new,2018-09-15 17:00:00,62114
bnk48official.bamboo,2018-09-15 17:00:00,58183
bnk48official.phukkhom,2018-09-15 17:00:00,57337
bnk48official.kate,2018-09-15 17:00:00,55384
bnk48official.minmin,2018-09-15 17:00:00,51121
bnk48official.cake,2018-09-15 17:00:00,49393
bnk48official.view,2018-09-15 17:00:00,46641
bnk48official.panda,2018-09-15 17:00:00,45716
bnk48official.gygee,2018-09-15 17:00:00,43151
pakwan.bnk48official,2018-09-15 17:00:00,41101
bnk48official.kheng,2018-09-15 17:00:00,40562
bnk48official.stang,2018-09-15 17:00:00,39924
bnk48official.myyu,2018-09-15 17:00:00,38758
bnk48official.oom,2018-09-15 17:00:00,38142
bnk48official.niky,2018-09-15 17:00:00,37179
bnk48official.maira,2018-09-15 17:00:00,35647
bnk48official.aom,2018-09-15 17:00:00,35453
bnk48official.faii,2018-09-15 17:00:00,34134
bnk48official.deenee,2018-09-15 17:00:00,28107
bnk48official.khamin,2018-09-15 17:00:00,25998
bnk48official.fifa,2018-09-15 17:00:00,23951
bnk48official.nine,2018-09-15 17:00:00,23416
bnk48official.pun,2018-09-15 16:00:00,534396
bnk48official.cherprang,2018-09-15 16:00:00,522184
bnk48official.orn,2018-09-15 16:00:00,334470
bnk48official.jennis,2018-09-15 16:00:00,265003
bnk48official.noey,2018-09-15 16:00:00,264331
bnk48official.mobile,2018-09-15 16:00:00,260565
bnk48official.music,2018-09-15 16:00:00,252544
bnk48official.kaimook,2018-09-15 16:00:00,240530
bnk48official.kaew,2018-09-15 16:00:00,207205
bnk48official.namneung,2018-09-15 16:00:00,167833
bnk48official.mewnich,2018-09-15 16:00:00,166702
bnk48official.tarwaan,2018-09-15 16:00:00,163198
bnk48official.pupe,2018-09-15 16:00:00,159841
bnk48official.satchan,2018-09-15 16:00:00,158723
bnk48official.jan,2018-09-15 16:00:00,149858
bnk48official.namsai,2018-09-15 16:00:00,128625
bnk48official.jane,2018-09-15 16:00:00,112341
bnk48official.natherine,2018-09-15 16:00:00,110169
bnk48official.miori,2018-09-15 16:00:00,101774
bnk48official.mind,2018-09-15 16:00:00,101668
bnk48official.ratah,2018-09-15 16:00:00,101577
bnk48official.june,2018-09-15 16:00:00,100275
bnk48official.korn,2018-09-15 16:00:00,100270
bnk48official.fond,2018-09-15 16:00:00,99226
bnk48official.maysa,2018-09-15 16:00:00,94094
bnk48official.nink,2018-09-15 16:00:00,81162
bnk48official.jaa,2018-09-15 16:00:00,80728
bnk48official.wee,2018-09-15 16:00:00,78013
bnk48official.piam,2018-09-15 16:00:00,77870
bnk48official.jib,2018-09-15 16:00:00,76507
bnk48official.izutarina,2018-09-15 16:00:00,73201
bnk48official.new,2018-09-15 16:00:00,62092
bnk48official.bamboo,2018-09-15 16:00:00,58163
bnk48official.phukkhom,2018-09-15 16:00:00,57287
bnk48official.kate,2018-09-15 16:00:00,55381
bnk48official.minmin,2018-09-15 16:00:00,51098
bnk48official.cake,2018-09-15 16:00:00,49339
bnk48official.view,2018-09-15 16:00:00,46626
bnk48official.panda,2018-09-15 16:00:00,45697
bnk48official.gygee,2018-09-15 16:00:00,43134
pakwan.bnk48official,2018-09-15 16:00:00,41076
bnk48official.kheng,2018-09-15 16:00:00,40545
bnk48official.stang,2018-09-15 16:00:00,39915
bnk48official.myyu,2018-09-15 16:00:00,38739
bnk48official.oom,2018-09-15 16:00:00,38131
bnk48official.niky,2018-09-15 16:00:00,37167
bnk48official.maira,2018-09-15 16:00:00,35630
bnk48official.aom,2018-09-15 16:00:00,35429
bnk48official.faii,2018-09-15 16:00:00,34114
bnk48official.deenee,2018-09-15 16:00:00,28091
bnk48official.khamin,2018-09-15 16:00:00,25989
bnk48official.fifa,2018-09-15 16:00:00,23934
bnk48official.nine,2018-09-15 16:00:00,23404
bnk48official.pun,2018-09-15 15:00:00,534350
bnk48official.cherprang,2018-09-15 15:00:00,522115
bnk48official.orn,2018-09-15 15:00:00,334426
bnk48official.jennis,2018-09-15 15:00:00,264963
bnk48official.noey,2018-09-15 15:00:00,264283
bnk48official.mobile,2018-09-15 15:00:00,260520
bnk48official.music,2018-09-15 15:00:00,252489
bnk48official.kaimook,2018-09-15 15:00:00,240505
bnk48official.kaew,2018-09-15 15:00:00,207165
bnk48official.namneung,2018-09-15 15:00:00,167804
bnk48official.mewnich,2018-09-15 15:00:00,166665
bnk48official.tarwaan,2018-09-15 15:00:00,163171
bnk48official.pupe,2018-09-15 15:00:00,159799
bnk48official.satchan,2018-09-15 15:00:00,158698
bnk48official.jan,2018-09-15 15:00:00,149854
bnk48official.namsai,2018-09-15 15:00:00,128603
bnk48official.jane,2018-09-15 15:00:00,112315
bnk48official.natherine,2018-09-15 15:00:00,109897
bnk48official.miori,2018-09-15 15:00:00,101758
bnk48official.mind,2018-09-15 15:00:00,101645
bnk48official.ratah,2018-09-15 15:00:00,101543
bnk48official.korn,2018-09-15 15:00:00,100256
bnk48official.june,2018-09-15 15:00:00,100232
bnk48official.fond,2018-09-15 15:00:00,99198
bnk48official.maysa,2018-09-15 15:00:00,94083
bnk48official.nink,2018-09-15 15:00:00,81150
bnk48official.jaa,2018-09-15 15:00:00,80712
bnk48official.wee,2018-09-15 15:00:00,77978
bnk48official.piam,2018-09-15 15:00:00,77858
bnk48official.jib,2018-09-15 15:00:00,76489
bnk48official.izutarina,2018-09-15 15:00:00,73195
bnk48official.new,2018-09-15 15:00:00,62072
bnk48official.bamboo,2018-09-15 15:00:00,58148
bnk48official.phukkhom,2018-09-15 15:00:00,57238
bnk48official.kate,2018-09-15 15:00:00,55370
bnk48official.minmin,2018-09-15 15:00:00,51079
bnk48official.cake,2018-09-15 15:00:00,49303
bnk48official.view,2018-09-15 15:00:00,46608
bnk48official.panda,2018-09-15 15:00:00,45683
bnk48official.gygee,2018-09-15 15:00:00,43108
pakwan.bnk48official,2018-09-15 15:00:00,41062
bnk48official.kheng,2018-09-15 15:00:00,40525
bnk48official.stang,2018-09-15 15:00:00,39904
bnk48official.myyu,2018-09-15 15:00:00,38722
bnk48official.oom,2018-09-15 15:00:00,38121
bnk48official.niky,2018-09-15 15:00:00,37154
bnk48official.maira,2018-09-15 15:00:00,35614
bnk48official.aom,2018-09-15 15:00:00,35415
bnk48official.faii,2018-09-15 15:00:00,34096
bnk48official.deenee,2018-09-15 15:00:00,28079
bnk48official.khamin,2018-09-15 15:00:00,25975
bnk48official.fifa,2018-09-15 15:00:00,23922
bnk48official.nine,2018-09-15 15:00:00,23391
bnk48official.pun,2018-09-15 14:00:00,534290
bnk48official.cherprang,2018-09-15 14:00:00,522013
bnk48official.orn,2018-09-15 14:00:00,334366
bnk48official.jennis,2018-09-15 14:00:00,264918
bnk48official.noey,2018-09-15 14:00:00,264221
bnk48official.mobile,2018-09-15 14:00:00,260461
bnk48official.music,2018-09-15 14:00:00,252433
bnk48official.kaimook,2018-09-15 14:00:00,240467
bnk48official.kaew,2018-09-15 14:00:00,207114
bnk48official.namneung,2018-09-15 14:00:00,167763
bnk48official.mewnich,2018-09-15 14:00:00,166625
bnk48official.tarwaan,2018-09-15 14:00:00,163141
bnk48official.pupe,2018-09-15 14:00:00,159748
bnk48official.satchan,2018-09-15 14:00:00,158669
bnk48official.jan,2018-09-15 14:00:00,149842
bnk48official.namsai,2018-09-15 14:00:00,128575
bnk48official.jane,2018-09-15 14:00:00,112270
bnk48official.natherine,2018-09-15 14:00:00,109753
bnk48official.miori,2018-09-15 14:00:00,101739
bnk48official.mind,2018-09-15 14:00:00,101622
bnk48official.ratah,2018-09-15 14:00:00,101502
bnk48official.korn,2018-09-15 14:00:00,100234
bnk48official.june,2018-09-15 14:00:00,100195
bnk48official.fond,2018-09-15 14:00:00,99161
bnk48official.maysa,2018-09-15 14:00:00,94059
bnk48official.nink,2018-09-15 14:00:00,81134
bnk48official.jaa,2018-09-15 14:00:00,80693
bnk48official.wee,2018-09-15 14:00:00,77937
bnk48official.piam,2018-09-15 14:00:00,77840
bnk48official.jib,2018-09-15 14:00:00,76473
bnk48official.izutarina,2018-09-15 14:00:00,73180
bnk48official.new,2018-09-15 14:00:00,62047
bnk48official.bamboo,2018-09-15 14:00:00,58129
bnk48official.phukkhom,2018-09-15 14:00:00,57197
bnk48official.kate,2018-09-15 14:00:00,55359
bnk48official.minmin,2018-09-15 14:00:00,51065
bnk48official.cake,2018-09-15 14:00:00,49287
bnk48official.view,2018-09-15 14:00:00,46589
bnk48official.panda,2018-09-15 14:00:00,45666
bnk48official.gygee,2018-09-15 14:00:00,43085
pakwan.bnk48official,2018-09-15 14:00:00,41053
bnk48official.kheng,2018-09-15 14:00:00,40501
bnk48official.stang,2018-09-15 14:00:00,39895
bnk48official.myyu,2018-09-15 14:00:00,38707
bnk48official.oom,2018-09-15 14:00:00,38107
bnk48official.niky,2018-09-15 14:00:00,37145
bnk48official.maira,2018-09-15 14:00:00,35600
bnk48official.aom,2018-09-15 14:00:00,35406
bnk48official.faii,2018-09-15 14:00:00,34079
bnk48official.deenee,2018-09-15 14:00:00,28070
bnk48official.khamin,2018-09-15 14:00:00,25959
bnk48official.fifa,2018-09-15 14:00:00,23911
bnk48official.nine,2018-09-15 14:00:00,23381
bnk48official.pun,2018-09-15 13:00:00,534207
bnk48official.cherprang,2018-09-15 13:00:00,521909
bnk48official.orn,2018-09-15 13:00:00,334311
bnk48official.jennis,2018-09-15 13:00:00,264866
bnk48official.noey,2018-09-15 13:00:00,264156
bnk48official.mobile,2018-09-15 13:00:00,260400
bnk48official.music,2018-09-15 13:00:00,252374
bnk48official.kaimook,2018-09-15 13:00:00,240433
bnk48official.kaew,2018-09-15 13:00:00,207066
bnk48official.namneung,2018-09-15 13:00:00,167732
bnk48official.mewnich,2018-09-15 13:00:00,166597
bnk48official.tarwaan,2018-09-15 13:00:00,163111
bnk48official.pupe,2018-09-15 13:00:00,159704
bnk48official.satchan,2018-09-15 13:00:00,158641
bnk48official.jan,2018-09-15 13:00:00,149837
bnk48official.namsai,2018-09-15 13:00:00,128553
bnk48official.jane,2018-09-15 13:00:00,112244
bnk48official.natherine,2018-09-15 13:00:00,109571
bnk48official.miori,2018-09-15 13:00:00,101722
bnk48official.mind,2018-09-15 13:00:00,101600
bnk48official.ratah,2018-09-15 13:00:00,101469
bnk48official.korn,2018-09-15 13:00:00,100215
bnk48official.june,2018-09-15 13:00:00,100161
bnk48official.fond,2018-09-15 13:00:00,99140
bnk48official.maysa,2018-09-15 13:00:00,94043
bnk48official.nink,2018-09-15 13:00:00,81119
bnk48official.jaa,2018-09-15 13:00:00,80678
bnk48official.wee,2018-09-15 13:00:00,77903
bnk48official.piam,2018-09-15 13:00:00,77829
bnk48official.jib,2018-09-15 13:00:00,76453
bnk48official.izutarina,2018-09-15 13:00:00,73173
bnk48official.new,2018-09-15 13:00:00,62024
bnk48official.bamboo,2018-09-15 13:00:00,58107
bnk48official.phukkhom,2018-09-15 13:00:00,57169
bnk48official.kate,2018-09-15 13:00:00,55349
bnk48official.minmin,2018-09-15 13:00:00,51052
bnk48official.cake,2018-09-15 13:00:00,49269
bnk48official.view,2018-09-15 13:00:00,46579
bnk48official.panda,2018-09-15 13:00:00,45653
bnk48official.gygee,2018-09-15 13:00:00,43062
pakwan.bnk48official,2018-09-15 13:00:00,41039
bnk48official.kheng,2018-09-15 13:00:00,40483
bnk48official.stang,2018-09-15 13:00:00,39890
bnk48official.myyu,2018-09-15 13:00:00,38694
bnk48official.oom,2018-09-15 13:00:00,38098
bnk48official.niky,2018-09-15 13:00:00,37137
bnk48official.maira,2018-09-15 13:00:00,35588
bnk48official.aom,2018-09-15 13:00:00,35393
bnk48official.faii,2018-09-15 13:00:00,34068
bnk48official.deenee,2018-09-15 13:00:00,28060
bnk48official.khamin,2018-09-15 13:00:00,25948
bnk48official.fifa,2018-09-15 13:00:00,23905
bnk48official.nine,2018-09-15 13:00:00,23374
bnk48official.pun,2018-09-15 12:00:00,534151
bnk48official.cherprang,2018-09-15 12:00:00,521806
bnk48official.orn,2018-09-15 12:00:00,334257
bnk48official.jennis,2018-09-15 12:00:00,264821
bnk48official.noey,2018-09-15 12:00:00,264107
bnk48official.mobile,2018-09-15 12:00:00,260340
bnk48official.music,2018-09-15 12:00:00,252319
bnk48official.kaimook,2018-09-15 12:00:00,240403
bnk48official.kaew,2018-09-15 12:00:00,207028
bnk48official.namneung,2018-09-15 12:00:00,167710
bnk48official.mewnich,2018-09-15 12:00:00,166559
bnk48official.tarwaan,2018-09-15 12:00:00,163085
bnk48official.pupe,2018-09-15 12:00:00,159666
bnk48official.satchan,2018-09-15 12:00:00,158618
bnk48official.jan,2018-09-15 12:00:00,149831
bnk48official.namsai,2018-09-15 12:00:00,128542
bnk48official.jane,2018-09-15 12:00:00,112223
bnk48official.natherine,2018-09-15 12:00:00,109433
bnk48official.miori,2018-09-15 12:00:00,101707
bnk48official.mind,2018-09-15 12:00:00,101589
bnk48official.ratah,2018-09-15 12:00:00,101433
bnk48official.korn,2018-09-15 12:00:00,100207
bnk48official.june,2018-09-15 12:00:00,100123
bnk48official.fond,2018-09-15 12:00:00,99106
bnk48official.maysa,2018-09-15 12:00:00,94023
bnk48official.nink,2018-09-15 12:00:00,81112
bnk48official.jaa,2018-09-15 12:00:00,80665
bnk48official.wee,2018-09-15 12:00:00,77860
bnk48official.piam,2018-09-15 12:00:00,77814
bnk48official.jib,2018-09-15 12:00:00,76440
bnk48official.izutarina,2018-09-15 12:00:00,73162
bnk48official.new,2018-09-15 12:00:00,61994
bnk48official.bamboo,2018-09-15 12:00:00,58089
bnk48official.phukkhom,2018-09-15 12:00:00,57143
bnk48official.kate,2018-09-15 12:00:00,55339
bnk48official.minmin,2018-09-15 12:00:00,51037
bnk48official.cake,2018-09-15 12:00:00,49253
bnk48official.view,2018-09-15 12:00:00,46558
bnk48official.panda,2018-09-15 12:00:00,45641
bnk48official.gygee,2018-09-15 12:00:00,43038
pakwan.bnk48official,2018-09-15 12:00:00,41024
bnk48official.kheng,2018-09-15 12:00:00,40463
bnk48official.stang,2018-09-15 12:00:00,39881
bnk48official.myyu,2018-09-15 12:00:00,38677
bnk48official.oom,2018-09-15 12:00:00,38086
bnk48official.niky,2018-09-15 12:00:00,37124
bnk48official.maira,2018-09-15 12:00:00,35572
bnk48official.aom,2018-09-15 12:00:00,35383
bnk48official.faii,2018-09-15 12:00:00,34055
bnk48official.deenee,2018-09-15 12:00:00,28046
bnk48official.khamin,2018-09-15 12:00:00,25934
bnk48official.fifa,2018-09-15 12:00:00,23891
bnk48official.nine,2018-09-15 12:00:00,23359
bnk48official.pun,2018-09-15 11:00:00,534089
bnk48official.cherprang,2018-09-15 11:00:00,521666
bnk48official.orn,2018-09-15 11:00:00,334208
bnk48official.jennis,2018-09-15 11:00:00,264788
bnk48official.noey,2018-09-15 11:00:00,264061
bnk48official.mobile,2018-09-15 11:00:00,260296
bnk48official.music,2018-09-15 11:00:00,252269
bnk48official.kaimook,2018-09-15 11:00:00,240380
bnk48official.kaew,2018-09-15 11:00:00,207007
bnk48official.namneung,2018-09-15 11:00:00,167699
bnk48official.mewnich,2018-09-15 11:00:00,166529
bnk48official.tarwaan,2018-09-15 11:00:00,163060
bnk48official.pupe,2018-09-15 11:00:00,159640
bnk48official.satchan,2018-09-15 11:00:00,158602
bnk48official.jan,2018-09-15 11:00:00,149824
bnk48official.namsai,2018-09-15 11:00:00,128528
bnk48official.jane,2018-09-15 11:00:00,112203
bnk48official.natherine,2018-09-15 11:00:00,109331
bnk48official.miori,2018-09-15 11:00:00,101698
bnk48official.mind,2018-09-15 11:00:00,101573
bnk48official.ratah,2018-09-15 11:00:00,101411
bnk48official.korn,2018-09-15 11:00:00,100196
bnk48official.june,2018-09-15 11:00:00,100096
bnk48official.fond,2018-09-15 11:00:00,99086
bnk48official.maysa,2018-09-15 11:00:00,94013
bnk48official.nink,2018-09-15 11:00:00,81103
bnk48official.jaa,2018-09-15 11:00:00,80658
bnk48official.wee,2018-09-15 11:00:00,77828
bnk48official.piam,2018-09-15 11:00:00,77805
bnk48official.jib,2018-09-15 11:00:00,76426
bnk48official.izutarina,2018-09-15 11:00:00,73152
bnk48official.new,2018-09-15 11:00:00,61978
bnk48official.bamboo,2018-09-15 11:00:00,58076
bnk48official.phukkhom,2018-09-15 11:00:00,57117
bnk48official.kate,2018-09-15 11:00:00,55331
bnk48official.minmin,2018-09-15 11:00:00,51022
bnk48official.cake,2018-09-15 11:00:00,49238
bnk48official.view,2018-09-15 11:00:00,46545
bnk48official.panda,2018-09-15 11:00:00,45625
bnk48official.gygee,2018-09-15 11:00:00,43017
pakwan.bnk48official,2018-09-15 11:00:00,41018
bnk48official.kheng,2018-09-15 11:00:00,40446
bnk48official.stang,2018-09-15 11:00:00,39875
bnk48official.myyu,2018-09-15 11:00:00,38663
bnk48official.oom,2018-09-15 11:00:00,38076
bnk48official.niky,2018-09-15 11:00:00,37116
bnk48official.maira,2018-09-15 11:00:00,35561
bnk48official.aom,2018-09-15 11:00:00,35378
bnk48official.faii,2018-09-15 11:00:00,34045
bnk48official.deenee,2018-09-15 11:00:00,28039
bnk48official.khamin,2018-09-15 11:00:00,25921
bnk48official.fifa,2018-09-15 11:00:00,23887
bnk48official.nine,2018-09-15 11:00:00,23355
bnk48official.pun,2018-09-15 10:00:00,534029
bnk48official.cherprang,2018-09-15 10:00:00,521569
bnk48official.orn,2018-09-15 10:00:00,334157
bnk48official.jennis,2018-09-15 10:00:00,264746
bnk48official.noey,2018-09-15 10:00:00,264006
bnk48official.mobile,2018-09-15 10:00:00,260256
bnk48official.music,2018-09-15 10:00:00,252216
bnk48official.kaimook,2018-09-15 10:00:00,240344
bnk48official.kaew,2018-09-15 10:00:00,206978
bnk48official.namneung,2018-09-15 10:00:00,167675
bnk48official.mewnich,2018-09-15 10:00:00,166501
bnk48official.tarwaan,2018-09-15 10:00:00,163030
bnk48official.pupe,2018-09-15 10:00:00,159600
bnk48official.satchan,2018-09-15 10:00:00,158576
bnk48official.jan,2018-09-15 10:00:00,149815
bnk48official.namsai,2018-09-15 10:00:00,128505
bnk48official.jane,2018-09-15 10:00:00,112175
bnk48official.natherine,2018-09-15 10:00:00,109211
bnk48official.miori,2018-09-15 10:00:00,101680
bnk48official.mind,2018-09-15 10:00:00,101550
bnk48official.ratah,2018-09-15 10:00:00,101374
bnk48official.korn,2018-09-15 10:00:00,100176
bnk48official.june,2018-09-15 10:00:00,100061
bnk48official.fond,2018-09-15 10:00:00,99067
bnk48official.maysa,2018-09-15 10:00:00,93995
bnk48official.nink,2018-09-15 10:00:00,81093
bnk48official.jaa,2018-09-15 10:00:00,80640
bnk48official.wee,2018-09-15 10:00:00,77791
bnk48official.piam,2018-09-15 10:00:00,77787
bnk48official.jib,2018-09-15 10:00:00,76405
bnk48official.izutarina,2018-09-15 10:00:00,73132
bnk48official.new,2018-09-15 10:00:00,61954
bnk48official.bamboo,2018-09-15 10:00:00,58056
bnk48official.phukkhom,2018-09-15 10:00:00,57086
bnk48official.kate,2018-09-15 10:00:00,55316
bnk48official.minmin,2018-09-15 10:00:00,51008
bnk48official.cake,2018-09-15 10:00:00,49225
bnk48official.view,2018-09-15 10:00:00,46524
bnk48official.panda,2018-09-15 10:00:00,45613
bnk48official.gygee,2018-09-15 10:00:00,42993
pakwan.bnk48official,2018-09-15 10:00:00,41000
bnk48official.kheng,2018-09-15 10:00:00,40422
bnk48official.stang,2018-09-15 10:00:00,39864
bnk48official.myyu,2018-09-15 10:00:00,38639
bnk48official.oom,2018-09-15 10:00:00,38063
bnk48official.niky,2018-09-15 10:00:00,37102
bnk48official.maira,2018-09-15 10:00:00,35547
bnk48official.aom,2018-09-15 10:00:00,35359
bnk48official.faii,2018-09-15 10:00:00,34027
bnk48official.deenee,2018-09-15 10:00:00,28027
bnk48official.khamin,2018-09-15 10:00:00,25913
bnk48official.fifa,2018-09-15 10:00:00,23878
bnk48official.nine,2018-09-15 10:00:00,23344
bnk48official.pun,2018-09-15 09:00:00,533986
bnk48official.cherprang,2018-09-15 09:00:00,521469
bnk48official.orn,2018-09-15 09:00:00,334120
bnk48official.jennis,2018-09-15 09:00:00,264717
bnk48official.noey,2018-09-15 09:00:00,263980
bnk48official.mobile,2018-09-15 09:00:00,260224
bnk48official.music,2018-09-15 09:00:00,252175
bnk48official.kaimook,2018-09-15 09:00:00,240327
bnk48official.kaew,2018-09-15 09:00:00,206946
bnk48official.namneung,2018-09-15 09:00:00,167650
bnk48official.mewnich,2018-09-15 09:00:00,166460
bnk48official.tarwaan,2018-09-15 09:00:00,162999
bnk48official.pupe,2018-09-15 09:00:00,159579
bnk48official.satchan,2018-09-15 09:00:00,158558
bnk48official.jan,2018-09-15 09:00:00,149812
bnk48official.namsai,2018-09-15 09:00:00,128491
bnk48official.jane,2018-09-15 09:00:00,112151
bnk48official.natherine,2018-09-15 09:00:00,109089
bnk48official.miori,2018-09-15 09:00:00,101663
bnk48official.mind,2018-09-15 09:00:00,101536
bnk48official.ratah,2018-09-15 09:00:00,101343
bnk48official.korn,2018-09-15 09:00:00,100167
bnk48official.june,2018-09-15 09:00:00,100024
bnk48official.fond,2018-09-15 09:00:00,99040
bnk48official.maysa,2018-09-15 09:00:00,93975
bnk48official.nink,2018-09-15 09:00:00,81083
bnk48official.jaa,2018-09-15 09:00:00,80621
bnk48official.piam,2018-09-15 09:00:00,77777
bnk48official.wee,2018-09-15 09:00:00,77759
bnk48official.jib,2018-09-15 09:00:00,76388
bnk48official.izutarina,2018-09-15 09:00:00,73121
bnk48official.new,2018-09-15 09:00:00,61941
bnk48official.bamboo,2018-09-15 09:00:00,58044
bnk48official.phukkhom,2018-09-15 09:00:00,57054
bnk48official.kate,2018-09-15 09:00:00,55309
bnk48official.minmin,2018-09-15 09:00:00,51000
bnk48official.cake,2018-09-15 09:00:00,49205
bnk48official.view,2018-09-15 09:00:00,46509
bnk48official.panda,2018-09-15 09:00:00,45606
bnk48official.gygee,2018-09-15 09:00:00,42969
pakwan.bnk48official,2018-09-15 09:00:00,40987
bnk48official.kheng,2018-09-15 09:00:00,40407
bnk48official.stang,2018-09-15 09:00:00,39856
bnk48official.myyu,2018-09-15 09:00:00,38622
bnk48official.oom,2018-09-15 09:00:00,38056
bnk48official.niky,2018-09-15 09:00:00,37091
bnk48official.maira,2018-09-15 09:00:00,35534
bnk48official.aom,2018-09-15 09:00:00,35346
bnk48official.faii,2018-09-15 09:00:00,34021
bnk48official.deenee,2018-09-15 09:00:00,28018
bnk48official.khamin,2018-09-15 09:00:00,25909
bnk48official.fifa,2018-09-15 09:00:00,23867
bnk48official.nine,2018-09-15 09:00:00,23335
bnk48official.pun,2018-09-15 08:00:00,533926
bnk48official.cherprang,2018-09-15 08:00:00,521330
bnk48official.orn,2018-09-15 08:00:00,334074
bnk48official.jennis,2018-09-15 08:00:00,264681
bnk48official.noey,2018-09-15 08:00:00,263941
bnk48official.mobile,2018-09-15 08:00:00,260188
bnk48official.music,2018-09-15 08:00:00,252128
bnk48official.kaimook,2018-09-15 08:00:00,240299
bnk48official.kaew,2018-09-15 08:00:00,206917
bnk48official.namneung,2018-09-15 08:00:00,167634
bnk48official.mewnich,2018-09-15 08:00:00,166425
bnk48official.tarwaan,2018-09-15 08:00:00,162974
bnk48official.pupe,2018-09-15 08:00:00,159549
bnk48official.satchan,2018-09-15 08:00:00,158533
bnk48official.jan,2018-09-15 08:00:00,149805
bnk48official.namsai,2018-09-15 08:00:00,128474
bnk48official.jane,2018-09-15 08:00:00,112119
bnk48official.natherine,2018-09-15 08:00:00,108985
bnk48official.miori,2018-09-15 08:00:00,101645
bnk48official.mind,2018-09-15 08:00:00,101524
bnk48official.ratah,2018-09-15 08:00:00,101308
bnk48official.korn,2018-09-15 08:00:00,100150
bnk48official.june,2018-09-15 08:00:00,99991
bnk48official.fond,2018-09-15 08:00:00,99016
bnk48official.maysa,2018-09-15 08:00:00,93960
bnk48official.nink,2018-09-15 08:00:00,81076
bnk48official.jaa,2018-09-15 08:00:00,80607
bnk48official.piam,2018-09-15 08:00:00,77764
bnk48official.wee,2018-09-15 08:00:00,77721
bnk48official.jib,2018-09-15 08:00:00,76371
bnk48official.izutarina,2018-09-15 08:00:00,73110
bnk48official.new,2018-09-15 08:00:00,61917
bnk48official.bamboo,2018-09-15 08:00:00,58018
bnk48official.phukkhom,2018-09-15 08:00:00,57013
bnk48official.kate,2018-09-15 08:00:00,55302
bnk48official.minmin,2018-09-15 08:00:00,50984
bnk48official.cake,2018-09-15 08:00:00,49181
bnk48official.view,2018-09-15 08:00:00,46491
bnk48official.panda,2018-09-15 08:00:00,45595
bnk48official.gygee,2018-09-15 08:00:00,42947
pakwan.bnk48official,2018-09-15 08:00:00,40971
bnk48official.kheng,2018-09-15 08:00:00,40391
bnk48official.stang,2018-09-15 08:00:00,39847
bnk48official.myyu,2018-09-15 08:00:00,38602
bnk48official.oom,2018-09-15 08:00:00,38043
bnk48official.niky,2018-09-15 08:00:00,37080
bnk48official.maira,2018-09-15 08:00:00,35520
bnk48official.aom,2018-09-15 08:00:00,35335
bnk48official.faii,2018-09-15 08:00:00,34005
bnk48official.deenee,2018-09-15 08:00:00,28003
bnk48official.khamin,2018-09-15 08:00:00,25897
bnk48official.fifa,2018-09-15 08:00:00,23859
bnk48official.nine,2018-09-15 08:00:00,23327
bnk48official.pun,2018-09-15 07:00:00,533887
bnk48official.cherprang,2018-09-15 07:00:00,521286
bnk48official.orn,2018-09-15 07:00:00,334047
bnk48official.jennis,2018-09-15 07:00:00,264653
bnk48official.noey,2018-09-15 07:00:00,263915
bnk48official.mobile,2018-09-15 07:00:00,260156
bnk48official.music,2018-09-15 07:00:00,252094
bnk48official.kaimook,2018-09-15 07:00:00,240279
bnk48official.kaew,2018-09-15 07:00:00,206889
bnk48official.namneung,2018-09-15 07:00:00,167613
bnk48official.mewnich,2018-09-15 07:00:00,166401
bnk48official.tarwaan,2018-09-15 07:00:00,162952
bnk48official.pupe,2018-09-15 07:00:00,159523
bnk48official.satchan,2018-09-15 07:00:00,158526
bnk48official.jan,2018-09-15 07:00:00,149801
bnk48official.namsai,2018-09-15 07:00:00,128463
bnk48official.jane,2018-09-15 07:00:00,112104
bnk48official.natherine,2018-09-15 07:00:00,108868
bnk48official.miori,2018-09-15 07:00:00,101636
bnk48official.mind,2018-09-15 07:00:00,101519
bnk48official.ratah,2018-09-15 07:00:00,101282
bnk48official.korn,2018-09-15 07:00:00,100139
bnk48official.june,2018-09-15 07:00:00,99962
bnk48official.fond,2018-09-15 07:00:00,98999
bnk48official.maysa,2018-09-15 07:00:00,93955
bnk48official.nink,2018-09-15 07:00:00,81070
bnk48official.jaa,2018-09-15 07:00:00,80600
bnk48official.piam,2018-09-15 07:00:00,77757
bnk48official.wee,2018-09-15 07:00:00,77695
