name,datetime (utc timezone),fan_count
bnk48official.kaew,2018-09-29 03:00:00,214566
bnk48official.mewnich,2018-09-29 03:00:00,174814
bnk48official.namneung,2018-09-29 03:00:00,173648
bnk48official.tarwaan,2018-09-29 03:00:00,168550
bnk48official.pupe,2018-09-29 03:00:00,166604
bnk48official.satchan,2018-09-29 03:00:00,162910
bnk48official.natherine,2018-09-29 03:00:00,154000
bnk48official.jan,2018-09-29 03:00:00,151284
bnk48official.namsai,2018-09-29 03:00:00,133086
bnk48official.jane,2018-09-29 03:00:00,122404
bnk48official.fond,2018-09-29 03:00:00,110016
bnk48official.ratah,2018-09-29 03:00:00,109220
bnk48official.june,2018-09-29 03:00:00,108969
bnk48official.mind,2018-09-29 03:00:00,106063
bnk48official.miori,2018-09-29 03:00:00,104570
bnk48official.korn,2018-09-29 03:00:00,103730
bnk48official.maysa,2018-09-29 03:00:00,97548
bnk48official.wee,2018-09-29 03:00:00,88282
bnk48official.nink,2018-09-29 03:00:00,83985
bnk48official.jaa,2018-09-29 03:00:00,83563
bnk48official.piam,2018-09-29 03:00:00,80182
bnk48official.jib,2018-09-29 03:00:00,79402
bnk48official.izutarina,2018-09-29 03:00:00,75249
bnk48official.phukkhom,2018-09-29 03:00:00,72882
bnk48official.new,2018-09-29 03:00:00,67437
bnk48official.bamboo,2018-09-29 03:00:00,65281
bnk48official.minmin,2018-09-29 03:00:00,57249
bnk48official.kate,2018-09-29 03:00:00,56733
bnk48official.cake,2018-09-29 03:00:00,55711
bnk48official.view,2018-09-29 03:00:00,50664
bnk48official.panda,2018-09-29 03:00:00,49156
bnk48official.gygee,2018-09-29 03:00:00,47341
pakwan.bnk48official,2018-09-29 03:00:00,46739
bnk48official.kheng,2018-09-29 03:00:00,44520
bnk48official.myyu,2018-09-29 03:00:00,43243
bnk48official.stang,2018-09-29 03:00:00,42325
bnk48official.oom,2018-09-29 03:00:00,41021
bnk48official.niky,2018-09-29 03:00:00,40416
bnk48official.maira,2018-09-29 03:00:00,40175
bnk48official.aom,2018-09-29 03:00:00,39672
bnk48official.faii,2018-09-29 03:00:00,38563
bnk48official.deenee,2018-09-29 03:00:00,30455
bnk48official.khamin,2018-09-29 03:00:00,28576
bnk48official.fifa,2018-09-29 03:00:00,26324
bnk48official.nine,2018-09-29 03:00:00,25506
bnk48official.cherprang,2018-09-29 02:00:00,546205
bnk48official.pun,2018-09-29 02:00:00,545470
bnk48official.orn,2018-09-29 02:00:00,345338
bnk48official.jennis,2018-09-29 02:00:00,273124
bnk48official.noey,2018-09-29 02:00:00,272403
bnk48official.mobile,2018-09-29 02:00:00,269420
bnk48official.music,2018-09-29 02:00:00,260675
bnk48official.kaimook,2018-09-29 02:00:00,246767
bnk48official.kaew,2018-09-29 02:00:00,214525
bnk48official.mewnich,2018-09-29 02:00:00,174776
bnk48official.namneung,2018-09-29 02:00:00,173599
bnk48official.tarwaan,2018-09-29 02:00:00,168523
bnk48official.pupe,2018-09-29 02:00:00,166573
bnk48official.satchan,2018-09-29 02:00:00,162891
bnk48official.natherine,2018-09-29 02:00:00,153957
bnk48official.jan,2018-09-29 02:00:00,151270
bnk48official.namsai,2018-09-29 02:00:00,133052
bnk48official.jane,2018-09-29 02:00:00,122345
bnk48official.fond,2018-09-29 02:00:00,109988
bnk48official.ratah,2018-09-29 02:00:00,109180
bnk48official.june,2018-09-29 02:00:00,108935
bnk48official.mind,2018-09-29 02:00:00,106037
bnk48official.miori,2018-09-29 02:00:00,104539
bnk48official.korn,2018-09-29 02:00:00,103693
bnk48official.maysa,2018-09-29 02:00:00,97466
bnk48official.wee,2018-09-29 02:00:00,88252
bnk48official.nink,2018-09-29 02:00:00,83957
bnk48official.jaa,2018-09-29 02:00:00,83535
bnk48official.piam,2018-09-29 02:00:00,80157
bnk48official.jib,2018-09-29 02:00:00,79374
bnk48official.izutarina,2018-09-29 02:00:00,75214
bnk48official.phukkhom,2018-09-29 02:00:00,72842
bnk48official.new,2018-09-29 02:00:00,67402
bnk48official.bamboo,2018-09-29 02:00:00,65266
bnk48official.minmin,2018-09-29 02:00:00,57214
bnk48official.kate,2018-09-29 02:00:00,56727
bnk48official.cake,2018-09-29 02:00:00,55692
bnk48official.view,2018-09-29 02:00:00,50649
bnk48official.panda,2018-09-29 02:00:00,49135
bnk48official.gygee,2018-09-29 02:00:00,47325
pakwan.bnk48official,2018-09-29 02:00:00,46730
bnk48official.kheng,2018-09-29 02:00:00,44506
bnk48official.myyu,2018-09-29 02:00:00,43223
bnk48official.stang,2018-09-29 02:00:00,42310
bnk48official.oom,2018-09-29 02:00:00,40989
bnk48official.niky,2018-09-29 02:00:00,40400
bnk48official.maira,2018-09-29 02:00:00,40155
bnk48official.aom,2018-09-29 02:00:00,39653
bnk48official.faii,2018-09-29 02:00:00,38546
bnk48official.deenee,2018-09-29 02:00:00,30444
bnk48official.khamin,2018-09-29 02:00:00,28569
bnk48official.fifa,2018-09-29 02:00:00,26309
bnk48official.nine,2018-09-29 02:00:00,25491
bnk48official.cherprang,2018-09-29 01:00:00,546152
bnk48official.pun,2018-09-29 01:00:00,545434
bnk48official.orn,2018-09-29 01:00:00,345296
bnk48official.jennis,2018-09-29 01:00:00,273090
bnk48official.noey,2018-09-29 01:00:00,272375
bnk48official.mobile,2018-09-29 01:00:00,269386
bnk48official.music,2018-09-29 01:00:00,260643
bnk48official.kaimook,2018-09-29 01:00:00,246740
bnk48official.kaew,2018-09-29 01:00:00,214500
bnk48official.mewnich,2018-09-29 01:00:00,174731
bnk48official.namneung,2018-09-29 01:00:00,173568
bnk48official.tarwaan,2018-09-29 01:00:00,168494
bnk48official.pupe,2018-09-29 01:00:00,166541
bnk48official.satchan,2018-09-29 01:00:00,162877
bnk48official.natherine,2018-09-29 01:00:00,153917
bnk48official.jan,2018-09-29 01:00:00,151258
bnk48official.namsai,2018-09-29 01:00:00,133024
bnk48official.jane,2018-09-29 01:00:00,122300
bnk48official.fond,2018-09-29 01:00:00,109964
bnk48official.ratah,2018-09-29 01:00:00,109157
bnk48official.june,2018-09-29 01:00:00,108899
bnk48official.mind,2018-09-29 01:00:00,106010
bnk48official.miori,2018-09-29 01:00:00,104524
bnk48official.korn,2018-09-29 01:00:00,103649
bnk48official.maysa,2018-09-29 01:00:00,97360
bnk48official.wee,2018-09-29 01:00:00,88236
bnk48official.nink,2018-09-29 01:00:00,83934
bnk48official.jaa,2018-09-29 01:00:00,83509
bnk48official.piam,2018-09-29 01:00:00,80131
bnk48official.jib,2018-09-29 01:00:00,79348
bnk48official.izutarina,2018-09-29 01:00:00,75190
bnk48official.phukkhom,2018-09-29 01:00:00,72803
bnk48official.new,2018-09-29 01:00:00,67367
bnk48official.bamboo,2018-09-29 01:00:00,65249
bnk48official.minmin,2018-09-29 01:00:00,57179
bnk48official.kate,2018-09-29 01:00:00,56721
bnk48official.cake,2018-09-29 01:00:00,55674
bnk48official.view,2018-09-29 01:00:00,50631
bnk48official.panda,2018-09-29 01:00:00,49118
bnk48official.gygee,2018-09-29 01:00:00,47308
pakwan.bnk48official,2018-09-29 01:00:00,46719
bnk48official.kheng,2018-09-29 01:00:00,44494
bnk48official.myyu,2018-09-29 01:00:00,43200
bnk48official.stang,2018-09-29 01:00:00,42301
bnk48official.oom,2018-09-29 01:00:00,40976
bnk48official.niky,2018-09-29 01:00:00,40384
bnk48official.maira,2018-09-29 01:00:00,40140
bnk48official.aom,2018-09-29 01:00:00,39636
bnk48official.faii,2018-09-29 01:00:00,38531
bnk48official.deenee,2018-09-29 01:00:00,30437
bnk48official.khamin,2018-09-29 01:00:00,28560
bnk48official.fifa,2018-09-29 01:00:00,26295
bnk48official.nine,2018-09-29 01:00:00,25483
bnk48official.cherprang,2018-09-29 00:00:00,546113
bnk48official.pun,2018-09-29 00:00:00,545395
bnk48official.orn,2018-09-29 00:00:00,345265
bnk48official.jennis,2018-09-29 00:00:00,273061
bnk48official.noey,2018-09-29 00:00:00,272349
bnk48official.mobile,2018-09-29 00:00:00,269350
bnk48official.music,2018-09-29 00:00:00,260611
bnk48official.kaimook,2018-09-29 00:00:00,246718
bnk48official.kaew,2018-09-29 00:00:00,214480
bnk48official.mewnich,2018-09-29 00:00:00,174697
bnk48official.namneung,2018-09-29 00:00:00,173529
bnk48official.tarwaan,2018-09-29 00:00:00,168471
bnk48official.pupe,2018-09-29 00:00:00,166523
bnk48official.satchan,2018-09-29 00:00:00,162861
bnk48official.natherine,2018-09-29 00:00:00,153883
bnk48official.jan,2018-09-29 00:00:00,151256
bnk48official.namsai,2018-09-29 00:00:00,132998
bnk48official.jane,2018-09-29 00:00:00,122261
bnk48official.fond,2018-09-29 00:00:00,109938
bnk48official.ratah,2018-09-29 00:00:00,109137
bnk48official.june,2018-09-29 00:00:00,108865
bnk48official.mind,2018-09-29 00:00:00,105989
bnk48official.miori,2018-09-29 00:00:00,104491
bnk48official.korn,2018-09-29 00:00:00,103611
bnk48official.maysa,2018-09-29 00:00:00,97279
bnk48official.wee,2018-09-29 00:00:00,88209
bnk48official.nink,2018-09-29 00:00:00,83906
bnk48official.jaa,2018-09-29 00:00:00,83483
bnk48official.piam,2018-09-29 00:00:00,80105
bnk48official.jib,2018-09-29 00:00:00,79321
bnk48official.izutarina,2018-09-29 00:00:00,75179
bnk48official.phukkhom,2018-09-29 00:00:00,72759
bnk48official.new,2018-09-29 00:00:00,67345
bnk48official.bamboo,2018-09-29 00:00:00,65233
bnk48official.minmin,2018-09-29 00:00:00,57141
bnk48official.kate,2018-09-29 00:00:00,56714
bnk48official.cake,2018-09-29 00:00:00,55650
bnk48official.view,2018-09-29 00:00:00,50616
bnk48official.panda,2018-09-29 00:00:00,49103
bnk48official.gygee,2018-09-29 00:00:00,47288
pakwan.bnk48official,2018-09-29 00:00:00,46710
bnk48official.kheng,2018-09-29 00:00:00,44485
bnk48official.myyu,2018-09-29 00:00:00,43180
bnk48official.stang,2018-09-29 00:00:00,42292
bnk48official.oom,2018-09-29 00:00:00,40961
bnk48official.niky,2018-09-29 00:00:00,40371
bnk48official.maira,2018-09-29 00:00:00,40128
bnk48official.aom,2018-09-29 00:00:00,39625
bnk48official.faii,2018-09-29 00:00:00,38511
bnk48official.deenee,2018-09-29 00:00:00,30428
bnk48official.khamin,2018-09-29 00:00:00,28555
bnk48official.fifa,2018-09-29 00:00:00,26288
bnk48official.nine,2018-09-29 00:00:00,25474
bnk48official.cherprang,2018-09-28 23:00:00,546090
bnk48official.pun,2018-09-28 23:00:00,545382
bnk48official.orn,2018-09-28 23:00:00,345261
bnk48official.jennis,2018-09-28 23:00:00,273057
bnk48official.noey,2018-09-28 23:00:00,272340
bnk48official.mobile,2018-09-28 23:00:00,269345
bnk48official.music,2018-09-28 23:00:00,260600
bnk48official.kaimook,2018-09-28 23:00:00,246710
bnk48official.kaew,2018-09-28 23:00:00,214479
bnk48official.mewnich,2018-09-28 23:00:00,174687
bnk48official.namneung,2018-09-28 23:00:00,173516
bnk48official.tarwaan,2018-09-28 23:00:00,168466
bnk48official.pupe,2018-09-28 23:00:00,166516
bnk48official.satchan,2018-09-28 23:00:00,162858
bnk48official.natherine,2018-09-28 23:00:00,153864
bnk48official.jan,2018-09-28 23:00:00,151257
bnk48official.namsai,2018-09-28 23:00:00,132981
bnk48official.jane,2018-09-28 23:00:00,122241
bnk48official.fond,2018-09-28 23:00:00,109924
bnk48official.ratah,2018-09-28 23:00:00,109129
bnk48official.june,2018-09-28 23:00:00,108853
bnk48official.mind,2018-09-28 23:00:00,105974
bnk48official.miori,2018-09-28 23:00:00,104474
bnk48official.korn,2018-09-28 23:00:00,103589
bnk48official.maysa,2018-09-28 23:00:00,97230
bnk48official.wee,2018-09-28 23:00:00,88206
bnk48official.nink,2018-09-28 23:00:00,83894
bnk48official.jaa,2018-09-28 23:00:00,83466
bnk48official.piam,2018-09-28 23:00:00,80088
bnk48official.jib,2018-09-28 23:00:00,79311
bnk48official.izutarina,2018-09-28 23:00:00,75172
bnk48official.phukkhom,2018-09-28 23:00:00,72746
bnk48official.new,2018-09-28 23:00:00,67335
bnk48official.bamboo,2018-09-28 23:00:00,65228
bnk48official.minmin,2018-09-28 23:00:00,57126
bnk48official.kate,2018-09-28 23:00:00,56714
bnk48official.cake,2018-09-28 23:00:00,55643
bnk48official.view,2018-09-28 23:00:00,50611
bnk48official.panda,2018-09-28 23:00:00,49100
bnk48official.gygee,2018-09-28 23:00:00,47286
pakwan.bnk48official,2018-09-28 23:00:00,46710
bnk48official.kheng,2018-09-28 23:00:00,44482
bnk48official.myyu,2018-09-28 23:00:00,43174
bnk48official.stang,2018-09-28 23:00:00,42289
bnk48official.oom,2018-09-28 23:00:00,40960
bnk48official.niky,2018-09-28 23:00:00,40365
bnk48official.maira,2018-09-28 23:00:00,40126
bnk48official.aom,2018-09-28 23:00:00,39621
bnk48official.faii,2018-09-28 23:00:00,38510
bnk48official.deenee,2018-09-28 23:00:00,30427
bnk48official.khamin,2018-09-28 23:00:00,28553
bnk48official.fifa,2018-09-28 23:00:00,26281
bnk48official.nine,2018-09-28 23:00:00,25472
bnk48official.cherprang,2018-09-28 22:00:00,546087
bnk48official.pun,2018-09-28 22:00:00,545378
bnk48official.orn,2018-09-28 22:00:00,345256
bnk48official.jennis,2018-09-28 22:00:00,273054
bnk48official.noey,2018-09-28 22:00:00,272339
bnk48official.mobile,2018-09-28 22:00:00,269341
bnk48official.music,2018-09-28 22:00:00,260599
bnk48official.kaimook,2018-09-28 22:00:00,246708
bnk48official.kaew,2018-09-28 22:00:00,214474
bnk48official.mewnich,2018-09-28 22:00:00,174681
bnk48official.namneung,2018-09-28 22:00:00,173507
bnk48official.tarwaan,2018-09-28 22:00:00,168465
bnk48official.pupe,2018-09-28 22:00:00,166514
bnk48official.satchan,2018-09-28 22:00:00,162858
bnk48official.natherine,2018-09-28 22:00:00,153859
bnk48official.jan,2018-09-28 22:00:00,151253
bnk48official.namsai,2018-09-28 22:00:00,132978
bnk48official.jane,2018-09-28 22:00:00,122237
bnk48official.fond,2018-09-28 22:00:00,109919
bnk48official.ratah,2018-09-28 22:00:00,109126
bnk48official.june,2018-09-28 22:00:00,108851
bnk48official.mind,2018-09-28 22:00:00,105971
bnk48official.miori,2018-09-28 22:00:00,104472
bnk48official.korn,2018-09-28 22:00:00,103582
bnk48official.maysa,2018-09-28 22:00:00,97216
bnk48official.wee,2018-09-28 22:00:00,88202
bnk48official.nink,2018-09-28 22:00:00,83893
bnk48official.jaa,2018-09-28 22:00:00,83461
bnk48official.piam,2018-09-28 22:00:00,80086
bnk48official.jib,2018-09-28 22:00:00,79310
bnk48official.izutarina,2018-09-28 22:00:00,75171
bnk48official.phukkhom,2018-09-28 22:00:00,72741
bnk48official.new,2018-09-28 22:00:00,67330
bnk48official.bamboo,2018-09-28 22:00:00,65225
bnk48official.minmin,2018-09-28 22:00:00,57116
bnk48official.kate,2018-09-28 22:00:00,56714
bnk48official.cake,2018-09-28 22:00:00,55638
bnk48official.view,2018-09-28 22:00:00,50609
bnk48official.panda,2018-09-28 22:00:00,49096
bnk48official.gygee,2018-09-28 22:00:00,47283
pakwan.bnk48official,2018-09-28 22:00:00,46710
bnk48official.kheng,2018-09-28 22:00:00,44480
bnk48official.myyu,2018-09-28 22:00:00,43172
bnk48official.stang,2018-09-28 22:00:00,42287
bnk48official.oom,2018-09-28 22:00:00,40957
bnk48official.niky,2018-09-28 22:00:00,40363
bnk48official.maira,2018-09-28 22:00:00,40124
bnk48official.aom,2018-09-28 22:00:00,39620
bnk48official.faii,2018-09-28 22:00:00,38509
bnk48official.deenee,2018-09-28 22:00:00,30426
bnk48official.khamin,2018-09-28 22:00:00,28552
bnk48official.fifa,2018-09-28 22:00:00,26280
bnk48official.nine,2018-09-28 22:00:00,25472
bnk48official.cherprang,2018-09-28 21:00:00,546076
bnk48official.pun,2018-09-28 21:00:00,545373
bnk48official.orn,2018-09-28 21:00:00,345253
bnk48official.jennis,2018-09-28 21:00:00,273049
bnk48official.noey,2018-09-28 21:00:00,272334
bnk48official.mobile,2018-09-28 21:00:00,269335
bnk48official.music,2018-09-28 21:00:00,260595
bnk48official.kaimook,2018-09-28 21:00:00,246704
bnk48official.kaew,2018-09-28 21:00:00,214472
bnk48official.mewnich,2018-09-28 21:00:00,174679
bnk48official.namneung,2018-09-28 21:00:00,173504
bnk48official.tarwaan,2018-09-28 21:00:00,168464
bnk48official.pupe,2018-09-28 21:00:00,166513
bnk48official.satchan,2018-09-28 21:00:00,162858
bnk48official.natherine,2018-09-28 21:00:00,153850
bnk48official.jan,2018-09-28 21:00:00,151254
bnk48official.namsai,2018-09-28 21:00:00,132976
bnk48official.jane,2018-09-28 21:00:00,122232
bnk48official.fond,2018-09-28 21:00:00,109914
bnk48official.ratah,2018-09-28 21:00:00,109123
bnk48official.june,2018-09-28 21:00:00,108847
bnk48official.mind,2018-09-28 21:00:00,105970
bnk48official.miori,2018-09-28 21:00:00,104468
bnk48official.korn,2018-09-28 21:00:00,103580
bnk48official.maysa,2018-09-28 21:00:00,97210
bnk48official.wee,2018-09-28 21:00:00,88197
bnk48official.nink,2018-09-28 21:00:00,83888
bnk48official.jaa,2018-09-28 21:00:00,83461
bnk48official.piam,2018-09-28 21:00:00,80083
bnk48official.jib,2018-09-28 21:00:00,79309
bnk48official.izutarina,2018-09-28 21:00:00,75168
bnk48official.phukkhom,2018-09-28 21:00:00,72737
bnk48official.new,2018-09-28 21:00:00,67324
bnk48official.bamboo,2018-09-28 21:00:00,65223
bnk48official.minmin,2018-09-28 21:00:00,57112
bnk48official.kate,2018-09-28 21:00:00,56712
bnk48official.cake,2018-09-28 21:00:00,55634
bnk48official.view,2018-09-28 21:00:00,50604
bnk48official.panda,2018-09-28 21:00:00,49094
bnk48official.gygee,2018-09-28 21:00:00,47281
pakwan.bnk48official,2018-09-28 21:00:00,46709
bnk48official.kheng,2018-09-28 21:00:00,44477
bnk48official.myyu,2018-09-28 21:00:00,43168
bnk48official.stang,2018-09-28 21:00:00,42280
bnk48official.oom,2018-09-28 21:00:00,40954
bnk48official.niky,2018-09-28 21:00:00,40361
bnk48official.maira,2018-09-28 21:00:00,40119
bnk48official.aom,2018-09-28 21:00:00,39615
bnk48official.faii,2018-09-28 21:00:00,38507
bnk48official.deenee,2018-09-28 21:00:00,30422
bnk48official.khamin,2018-09-28 21:00:00,28550
bnk48official.fifa,2018-09-28 21:00:00,26276
bnk48official.nine,2018-09-28 21:00:00,25468
bnk48official.cherprang,2018-09-28 20:00:00,546073
bnk48official.pun,2018-09-28 20:00:00,545370
bnk48official.orn,2018-09-28 20:00:00,345246
bnk48official.jennis,2018-09-28 20:00:00,273047
bnk48official.noey,2018-09-28 20:00:00,272328
bnk48official.mobile,2018-09-28 20:00:00,269333
bnk48official.music,2018-09-28 20:00:00,260594
bnk48official.kaimook,2018-09-28 20:00:00,246701
bnk48official.kaew,2018-09-28 20:00:00,214473
bnk48official.mewnich,2018-09-28 20:00:00,174674
bnk48official.namneung,2018-09-28 20:00:00,173500
bnk48official.tarwaan,2018-09-28 20:00:00,168463
bnk48official.pupe,2018-09-28 20:00:00,166514
bnk48official.satchan,2018-09-28 20:00:00,162858
bnk48official.natherine,2018-09-28 20:00:00,153847
bnk48official.jan,2018-09-28 20:00:00,151254
bnk48official.namsai,2018-09-28 20:00:00,132975
bnk48official.jane,2018-09-28 20:00:00,122229
bnk48official.fond,2018-09-28 20:00:00,109908
bnk48official.ratah,2018-09-28 20:00:00,109122
bnk48official.june,2018-09-28 20:00:00,108842
bnk48official.mind,2018-09-28 20:00:00,105969
bnk48official.miori,2018-09-28 20:00:00,104466
bnk48official.korn,2018-09-28 20:00:00,103578
bnk48official.maysa,2018-09-28 20:00:00,97198
bnk48official.wee,2018-09-28 20:00:00,88194
bnk48official.nink,2018-09-28 20:00:00,83887
bnk48official.jaa,2018-09-28 20:00:00,83461
bnk48official.piam,2018-09-28 20:00:00,80085
bnk48official.jib,2018-09-28 20:00:00,79308
bnk48official.izutarina,2018-09-28 20:00:00,75167
bnk48official.phukkhom,2018-09-28 20:00:00,72729
bnk48official.new,2018-09-28 20:00:00,67321
bnk48official.bamboo,2018-09-28 20:00:00,65224
bnk48official.minmin,2018-09-28 20:00:00,57109
bnk48official.kate,2018-09-28 20:00:00,56711
bnk48official.cake,2018-09-28 20:00:00,55629
bnk48official.view,2018-09-28 20:00:00,50604
bnk48official.panda,2018-09-28 20:00:00,49093
bnk48official.gygee,2018-09-28 20:00:00,47279
pakwan.bnk48official,2018-09-28 20:00:00,46707
bnk48official.kheng,2018-09-28 20:00:00,44475
bnk48official.myyu,2018-09-28 20:00:00,43170
bnk48official.stang,2018-09-28 20:00:00,42280
bnk48official.oom,2018-09-28 20:00:00,40954
bnk48official.niky,2018-09-28 20:00:00,40360
bnk48official.maira,2018-09-28 20:00:00,40120
bnk48official.aom,2018-09-28 20:00:00,39615
bnk48official.faii,2018-09-28 20:00:00,38506
bnk48official.deenee,2018-09-28 20:00:00,30423
bnk48official.khamin,2018-09-28 20:00:00,28548
bnk48official.fifa,2018-09-28 20:00:00,26274
bnk48official.nine,2018-09-28 20:00:00,25465
bnk48official.cherprang,2018-09-28 19:00:00,546062
bnk48official.pun,2018-09-28 19:00:00,545361
bnk48official.orn,2018-09-28 19:00:00,345237
bnk48official.jennis,2018-09-28 19:00:00,273041
bnk48official.noey,2018-09-28 19:00:00,272322
bnk48official.mobile,2018-09-28 19:00:00,269321
bnk48official.music,2018-09-28 19:00:00,260586
bnk48official.kaimook,2018-09-28 19:00:00,246689
bnk48official.kaew,2018-09-28 19:00:00,214469
bnk48official.mewnich,2018-09-28 19:00:00,174663
bnk48official.namneung,2018-09-28 19:00:00,173492
bnk48official.tarwaan,2018-09-28 19:00:00,168457
bnk48official.pupe,2018-09-28 19:00:00,166508
bnk48official.satchan,2018-09-28 19:00:00,162854
bnk48official.natherine,2018-09-28 19:00:00,153841
bnk48official.jan,2018-09-28 19:00:00,151252
bnk48official.namsai,2018-09-28 19:00:00,132970
bnk48official.jane,2018-09-28 19:00:00,122217
bnk48official.fond,2018-09-28 19:00:00,109898
bnk48official.ratah,2018-09-28 19:00:00,109118
bnk48official.june,2018-09-28 19:00:00,108834
bnk48official.mind,2018-09-28 19:00:00,105963
bnk48official.miori,2018-09-28 19:00:00,104463
bnk48official.korn,2018-09-28 19:00:00,103570
bnk48official.maysa,2018-09-28 19:00:00,97175
bnk48official.wee,2018-09-28 19:00:00,88190
bnk48official.nink,2018-09-28 19:00:00,83884
bnk48official.jaa,2018-09-28 19:00:00,83455
bnk48official.piam,2018-09-28 19:00:00,80079
bnk48official.jib,2018-09-28 19:00:00,79303
bnk48official.izutarina,2018-09-28 19:00:00,75164
bnk48official.phukkhom,2018-09-28 19:00:00,72720
bnk48official.new,2018-09-28 19:00:00,67317
bnk48official.bamboo,2018-09-28 19:00:00,65222
bnk48official.minmin,2018-09-28 19:00:00,57104
bnk48official.kate,2018-09-28 19:00:00,56711
bnk48official.cake,2018-09-28 19:00:00,55625
bnk48official.view,2018-09-28 19:00:00,50598
bnk48official.panda,2018-09-28 19:00:00,49086
bnk48official.gygee,2018-09-28 19:00:00,47277
pakwan.bnk48official,2018-09-28 19:00:00,46704
bnk48official.kheng,2018-09-28 19:00:00,44470
bnk48official.myyu,2018-09-28 19:00:00,43167
bnk48official.stang,2018-09-28 19:00:00,42277
bnk48official.oom,2018-09-28 19:00:00,40950
bnk48official.niky,2018-09-28 19:00:00,40358
bnk48official.maira,2018-09-28 19:00:00,40116
bnk48official.aom,2018-09-28 19:00:00,39613
bnk48official.faii,2018-09-28 19:00:00,38503
bnk48official.deenee,2018-09-28 19:00:00,30421
bnk48official.khamin,2018-09-28 19:00:00,28547
bnk48official.fifa,2018-09-28 19:00:00,26271
bnk48official.nine,2018-09-28 19:00:00,25462
bnk48official.cherprang,2018-09-28 18:00:00,546045
bnk48official.pun,2018-09-28 18:00:00,545349
bnk48official.orn,2018-09-28 18:00:00,345224
bnk48official.jennis,2018-09-28 18:00:00,273033
bnk48official.noey,2018-09-28 18:00:00,272310
bnk48official.mobile,2018-09-28 18:00:00,269313
bnk48official.music,2018-09-28 18:00:00,260573
bnk48official.kaimook,2018-09-28 18:00:00,246680
bnk48official.kaew,2018-09-28 18:00:00,214459
bnk48official.mewnich,2018-09-28 18:00:00,174650
bnk48official.namneung,2018-09-28 18:00:00,173479
bnk48official.tarwaan,2018-09-28 18:00:00,168454
bnk48official.pupe,2018-09-28 18:00:00,166498
bnk48official.satchan,2018-09-28 18:00:00,162850
bnk48official.natherine,2018-09-28 18:00:00,153826
bnk48official.jan,2018-09-28 18:00:00,151249
bnk48official.namsai,2018-09-28 18:00:00,132963
bnk48official.jane,2018-09-28 18:00:00,122202
bnk48official.fond,2018-09-28 18:00:00,109887
bnk48official.ratah,2018-09-28 18:00:00,109113
bnk48official.june,2018-09-28 18:00:00,108818
bnk48official.mind,2018-09-28 18:00:00,105952
bnk48official.miori,2018-09-28 18:00:00,104452
bnk48official.korn,2018-09-28 18:00:00,103548
bnk48official.maysa,2018-09-28 18:00:00,97127
bnk48official.wee,2018-09-28 18:00:00,88183
bnk48official.nink,2018-09-28 18:00:00,83874
bnk48official.jaa,2018-09-28 18:00:00,83444
bnk48official.piam,2018-09-28 18:00:00,80063
bnk48official.jib,2018-09-28 18:00:00,79287
bnk48official.izutarina,2018-09-28 18:00:00,75155
bnk48official.phukkhom,2018-09-28 18:00:00,72704
bnk48official.new,2018-09-28 18:00:00,67294
bnk48official.bamboo,2018-09-28 18:00:00,65221
bnk48official.minmin,2018-09-28 18:00:00,57083
bnk48official.kate,2018-09-28 18:00:00,56710
bnk48official.cake,2018-09-28 18:00:00,55616
bnk48official.view,2018-09-28 18:00:00,50591
bnk48official.panda,2018-09-28 18:00:00,49080
bnk48official.gygee,2018-09-28 18:00:00,47271
pakwan.bnk48official,2018-09-28 18:00:00,46703
bnk48official.kheng,2018-09-28 18:00:00,44468
bnk48official.myyu,2018-09-28 18:00:00,43157
bnk48official.stang,2018-09-28 18:00:00,42275
bnk48official.oom,2018-09-28 18:00:00,40947
bnk48official.niky,2018-09-28 18:00:00,40357
bnk48official.maira,2018-09-28 18:00:00,40113
bnk48official.aom,2018-09-28 18:00:00,39610
bnk48official.faii,2018-09-28 18:00:00,38500
bnk48official.deenee,2018-09-28 18:00:00,30421
bnk48official.khamin,2018-09-28 18:00:00,28547
bnk48official.fifa,2018-09-28 18:00:00,26271
bnk48official.nine,2018-09-28 18:00:00,25459
bnk48official.cherprang,2018-09-28 17:00:00,546028
bnk48official.pun,2018-09-28 17:00:00,545338
bnk48official.orn,2018-09-28 17:00:00,345206
bnk48official.jennis,2018-09-28 17:00:00,273030
bnk48official.noey,2018-09-28 17:00:00,272300
bnk48official.mobile,2018-09-28 17:00:00,269307
bnk48official.music,2018-09-28 17:00:00,260565
bnk48official.kaimook,2018-09-28 17:00:00,246668
bnk48official.kaew,2018-09-28 17:00:00,214444
bnk48official.mewnich,2018-09-28 17:00:00,174624
bnk48official.namneung,2018-09-28 17:00:00,173454
bnk48official.tarwaan,2018-09-28 17:00:00,168450
bnk48official.pupe,2018-09-28 17:00:00,166492
bnk48official.satchan,2018-09-28 17:00:00,162844
bnk48official.natherine,2018-09-28 17:00:00,153800
bnk48official.jan,2018-09-28 17:00:00,151245
bnk48official.namsai,2018-09-28 17:00:00,132947
bnk48official.jane,2018-09-28 17:00:00,122176
bnk48official.fond,2018-09-28 17:00:00,109856
bnk48official.ratah,2018-09-28 17:00:00,109102
bnk48official.june,2018-09-28 17:00:00,108792
bnk48official.mind,2018-09-28 17:00:00,105937
bnk48official.miori,2018-09-28 17:00:00,104440
bnk48official.korn,2018-09-28 17:00:00,103517
