name,datetime (utc timezone),followed
music.bnk48official,2018-10-05 19:00:00,438945
noey.bnk48office,2018-10-05 19:00:00,408841
kaimook.bnk48official,2018-10-05 19:00:00,382889
kaew.bnk48official,2018-10-05 19:00:00,349632
jane.bnk48official,2018-10-05 19:00:00,329950
tarwaan.bnk48office,2018-10-05 19:00:00,309712
namneung.bnk48official,2018-10-05 19:00:00,305568
mewnich.bnk48official,2018-10-05 19:00:00,301771
satchan.bnk48official,2018-10-05 19:00:00,293709
pupe.bnk48official,2018-10-05 19:00:00,293583
june.bnk48office,2018-10-05 19:00:00,279504
namsai.bnk48official,2018-10-05 19:00:00,275669
miori.bnk48official,2018-10-05 19:00:00,249394
fond.bnk48office,2018-10-05 19:00:00,240470
jaa.bnk48official,2018-10-05 19:00:00,232329
rinaizuta.bnk48official,2018-10-05 19:00:00,229840
maysa.bnk48official,2018-10-05 19:00:00,222867
mind.bnk48official,2018-10-05 19:00:00,221138
korn.bnk48official,2018-10-05 19:00:00,214872
ratah.bnk48official,2018-10-05 19:00:00,212789
nink.bnk48official,2018-10-05 19:00:00,199861
wee.bnk48official,2018-10-05 19:00:00,197562
kate.bnk48official,2018-10-05 19:00:00,190140
jib.bnk48office,2018-10-05 19:00:00,183230
piam.bnk48office,2018-10-05 19:00:00,178403
bamboo.bnk48office,2018-10-05 19:00:00,166610
phukkhom.bnk48office,2018-10-05 19:00:00,164441
myyu.bnk48official,2018-10-05 19:00:00,155561
cake.bnk48official,2018-10-05 19:00:00,151986
new.bnk48official,2018-10-05 19:00:00,151592
view.bnk48official,2018-10-05 19:00:00,141953
natherine.bnk48official,2018-10-05 19:00:00,138173
minmin.bnk48office,2018-10-05 19:00:00,137665
gygee.bnk48official,2018-10-05 19:00:00,137177
aom.bnk48official,2018-10-05 19:00:00,136515
niky.bnk48office,2018-10-05 19:00:00,134609
kheng.bnk48official,2018-10-05 19:00:00,133942
pakwan.bnk48office,2018-10-05 19:00:00,133079
panda.bnk48official,2018-10-05 19:00:00,127032
khamin.bnk48official,2018-10-05 19:00:00,123990
stang.bnk48office,2018-10-05 19:00:00,122568
faii.bnk48official,2018-10-05 19:00:00,121916
deenee.bnk48official,2018-10-05 19:00:00,119073
oom.bnk48official,2018-10-05 19:00:00,116862
maira.bnk48official,2018-10-05 19:00:00,113600
fifa.bnk48official,2018-10-05 19:00:00,110439
nine.bnk48official,2018-10-05 19:00:00,98634
pun.bnk48official,2018-10-05 18:00:00,722561
cherprang.bnk48official,2018-10-05 18:00:00,567248
orn.bnk48official,2018-10-05 18:00:00,516754
jennis.bnk48official,2018-10-05 18:00:00,462701
mobile.bnk48official,2018-10-05 18:00:00,458083
music.bnk48official,2018-10-05 18:00:00,438932
noey.bnk48office,2018-10-05 18:00:00,408808
kaimook.bnk48official,2018-10-05 18:00:00,382857
kaew.bnk48official,2018-10-05 18:00:00,349606
jane.bnk48official,2018-10-05 18:00:00,329911
tarwaan.bnk48office,2018-10-05 18:00:00,309701
namneung.bnk48official,2018-10-05 18:00:00,305546
mewnich.bnk48official,2018-10-05 18:00:00,301751
satchan.bnk48official,2018-10-05 18:00:00,293664
pupe.bnk48official,2018-10-05 18:00:00,293565
june.bnk48office,2018-10-05 18:00:00,279471
namsai.bnk48official,2018-10-05 18:00:00,275649
miori.bnk48official,2018-10-05 18:00:00,249383
fond.bnk48office,2018-10-05 18:00:00,240434
jaa.bnk48official,2018-10-05 18:00:00,232319
rinaizuta.bnk48official,2018-10-05 18:00:00,229827
maysa.bnk48official,2018-10-05 18:00:00,222854
mind.bnk48official,2018-10-05 18:00:00,221122
korn.bnk48official,2018-10-05 18:00:00,214857
ratah.bnk48official,2018-10-05 18:00:00,212761
nink.bnk48official,2018-10-05 18:00:00,199854
wee.bnk48official,2018-10-05 18:00:00,197540
kate.bnk48official,2018-10-05 18:00:00,190125
jib.bnk48office,2018-10-05 18:00:00,183220
piam.bnk48office,2018-10-05 18:00:00,178393
bamboo.bnk48office,2018-10-05 18:00:00,166588
phukkhom.bnk48office,2018-10-05 18:00:00,164405
myyu.bnk48official,2018-10-05 18:00:00,155545
cake.bnk48official,2018-10-05 18:00:00,151971
new.bnk48official,2018-10-05 18:00:00,151571
view.bnk48official,2018-10-05 18:00:00,141935
natherine.bnk48official,2018-10-05 18:00:00,138158
minmin.bnk48office,2018-10-05 18:00:00,137632
gygee.bnk48official,2018-10-05 18:00:00,137159
aom.bnk48official,2018-10-05 18:00:00,136500
niky.bnk48office,2018-10-05 18:00:00,134591
kheng.bnk48official,2018-10-05 18:00:00,133932
pakwan.bnk48office,2018-10-05 18:00:00,133066
panda.bnk48official,2018-10-05 18:00:00,127016
khamin.bnk48official,2018-10-05 18:00:00,123979
stang.bnk48office,2018-10-05 18:00:00,122559
faii.bnk48official,2018-10-05 18:00:00,121895
deenee.bnk48official,2018-10-05 18:00:00,119061
oom.bnk48official,2018-10-05 18:00:00,116858
maira.bnk48official,2018-10-05 18:00:00,113596
fifa.bnk48official,2018-10-05 18:00:00,110432
nine.bnk48official,2018-10-05 18:00:00,98625
pun.bnk48official,2018-10-05 17:00:00,722513
cherprang.bnk48official,2018-10-05 17:00:00,567188
orn.bnk48official,2018-10-05 17:00:00,516687
jennis.bnk48official,2018-10-05 17:00:00,462662
mobile.bnk48official,2018-10-05 17:00:00,458047
music.bnk48official,2018-10-05 17:00:00,438894
noey.bnk48office,2018-10-05 17:00:00,408760
kaimook.bnk48official,2018-10-05 17:00:00,382824
kaew.bnk48official,2018-10-05 17:00:00,349567
jane.bnk48official,2018-10-05 17:00:00,329855
tarwaan.bnk48office,2018-10-05 17:00:00,309680
namneung.bnk48official,2018-10-05 17:00:00,305515
mewnich.bnk48official,2018-10-05 17:00:00,301693
satchan.bnk48official,2018-10-05 17:00:00,293645
pupe.bnk48official,2018-10-05 17:00:00,293536
june.bnk48office,2018-10-05 17:00:00,279408
namsai.bnk48official,2018-10-05 17:00:00,275605
miori.bnk48official,2018-10-05 17:00:00,249370
fond.bnk48office,2018-10-05 17:00:00,240381
jaa.bnk48official,2018-10-05 17:00:00,232299
rinaizuta.bnk48official,2018-10-05 17:00:00,229805
maysa.bnk48official,2018-10-05 17:00:00,222840
mind.bnk48official,2018-10-05 17:00:00,221102
korn.bnk48official,2018-10-05 17:00:00,214830
ratah.bnk48official,2018-10-05 17:00:00,212704
nink.bnk48official,2018-10-05 17:00:00,199837
wee.bnk48official,2018-10-05 17:00:00,197495
kate.bnk48official,2018-10-05 17:00:00,190107
jib.bnk48office,2018-10-05 17:00:00,183205
piam.bnk48office,2018-10-05 17:00:00,178382
bamboo.bnk48office,2018-10-05 17:00:00,166547
phukkhom.bnk48office,2018-10-05 17:00:00,164338
myyu.bnk48official,2018-10-05 17:00:00,155510
cake.bnk48official,2018-10-05 17:00:00,151941
new.bnk48official,2018-10-05 17:00:00,151524
view.bnk48official,2018-10-05 17:00:00,141895
natherine.bnk48official,2018-10-05 17:00:00,138121
minmin.bnk48office,2018-10-05 17:00:00,137582
gygee.bnk48official,2018-10-05 17:00:00,137120
aom.bnk48official,2018-10-05 17:00:00,136467
niky.bnk48office,2018-10-05 17:00:00,134570
kheng.bnk48official,2018-10-05 17:00:00,133909
pakwan.bnk48office,2018-10-05 17:00:00,133040
panda.bnk48official,2018-10-05 17:00:00,126991
khamin.bnk48official,2018-10-05 17:00:00,123955
stang.bnk48office,2018-10-05 17:00:00,122533
faii.bnk48official,2018-10-05 17:00:00,121863
deenee.bnk48official,2018-10-05 17:00:00,119045
oom.bnk48official,2018-10-05 17:00:00,116839
maira.bnk48official,2018-10-05 17:00:00,113574
fifa.bnk48official,2018-10-05 17:00:00,110414
nine.bnk48official,2018-10-05 17:00:00,98603
pun.bnk48official,2018-10-05 16:00:00,722436
cherprang.bnk48official,2018-10-05 16:00:00,567065
orn.bnk48official,2018-10-05 16:00:00,516572
jennis.bnk48official,2018-10-05 16:00:00,462576
mobile.bnk48official,2018-10-05 16:00:00,457975
music.bnk48official,2018-10-05 16:00:00,438821
noey.bnk48office,2018-10-05 16:00:00,408666
kaimook.bnk48official,2018-10-05 16:00:00,382754
kaew.bnk48official,2018-10-05 16:00:00,349501
jane.bnk48official,2018-10-05 16:00:00,329736
tarwaan.bnk48office,2018-10-05 16:00:00,309633
namneung.bnk48official,2018-10-05 16:00:00,305395
mewnich.bnk48official,2018-10-05 16:00:00,301594
satchan.bnk48official,2018-10-05 16:00:00,293587
pupe.bnk48official,2018-10-05 16:00:00,293476
june.bnk48office,2018-10-05 16:00:00,279317
namsai.bnk48official,2018-10-05 16:00:00,275535
miori.bnk48official,2018-10-05 16:00:00,249321
fond.bnk48office,2018-10-05 16:00:00,240296
jaa.bnk48official,2018-10-05 16:00:00,232242
rinaizuta.bnk48official,2018-10-05 16:00:00,229757
maysa.bnk48official,2018-10-05 16:00:00,222801
mind.bnk48official,2018-10-05 16:00:00,221061
korn.bnk48official,2018-10-05 16:00:00,214789
ratah.bnk48official,2018-10-05 16:00:00,212624
nink.bnk48official,2018-10-05 16:00:00,199797
wee.bnk48official,2018-10-05 16:00:00,197437
kate.bnk48official,2018-10-05 16:00:00,190059
jib.bnk48office,2018-10-05 16:00:00,183166
piam.bnk48office,2018-10-05 16:00:00,178347
bamboo.bnk48office,2018-10-05 16:00:00,166478
phukkhom.bnk48office,2018-10-05 16:00:00,164239
myyu.bnk48official,2018-10-05 16:00:00,155451
cake.bnk48official,2018-10-05 16:00:00,151895
new.bnk48official,2018-10-05 16:00:00,151453
view.bnk48official,2018-10-05 16:00:00,141842
natherine.bnk48official,2018-10-05 16:00:00,138045
minmin.bnk48office,2018-10-05 16:00:00,137512
gygee.bnk48official,2018-10-05 16:00:00,137043
aom.bnk48official,2018-10-05 16:00:00,136412
niky.bnk48office,2018-10-05 16:00:00,134522
kheng.bnk48official,2018-10-05 16:00:00,133850
pakwan.bnk48office,2018-10-05 16:00:00,132998
panda.bnk48official,2018-10-05 16:00:00,126946
khamin.bnk48official,2018-10-05 16:00:00,123906
stang.bnk48office,2018-10-05 16:00:00,122499
faii.bnk48official,2018-10-05 16:00:00,121793
deenee.bnk48official,2018-10-05 16:00:00,119009
oom.bnk48official,2018-10-05 16:00:00,116799
maira.bnk48official,2018-10-05 16:00:00,113535
fifa.bnk48official,2018-10-05 16:00:00,110374
nine.bnk48official,2018-10-05 16:00:00,98564
pun.bnk48official,2018-10-05 15:00:00,722277
cherprang.bnk48official,2018-10-05 15:00:00,566904
orn.bnk48official,2018-10-05 15:00:00,516417
jennis.bnk48official,2018-10-05 15:00:00,462454
mobile.bnk48official,2018-10-05 15:00:00,457821
music.bnk48official,2018-10-05 15:00:00,438718
noey.bnk48office,2018-10-05 15:00:00,408491
kaimook.bnk48official,2018-10-05 15:00:00,382636
kaew.bnk48official,2018-10-05 15:00:00,349396
jane.bnk48official,2018-10-05 15:00:00,329574
tarwaan.bnk48office,2018-10-05 15:00:00,309568
namneung.bnk48official,2018-10-05 15:00:00,305268
mewnich.bnk48official,2018-10-05 15:00:00,301428
satchan.bnk48official,2018-10-05 15:00:00,293502
pupe.bnk48official,2018-10-05 15:00:00,293395
june.bnk48office,2018-10-05 15:00:00,279179
namsai.bnk48official,2018-10-05 15:00:00,275451
miori.bnk48official,2018-10-05 15:00:00,249235
fond.bnk48office,2018-10-05 15:00:00,240132
jaa.bnk48official,2018-10-05 15:00:00,232166
rinaizuta.bnk48official,2018-10-05 15:00:00,229694
maysa.bnk48official,2018-10-05 15:00:00,222733
mind.bnk48official,2018-10-05 15:00:00,220997
korn.bnk48official,2018-10-05 15:00:00,214727
ratah.bnk48official,2018-10-05 15:00:00,212513
nink.bnk48official,2018-10-05 15:00:00,199729
wee.bnk48official,2018-10-05 15:00:00,197318
kate.bnk48official,2018-10-05 15:00:00,189978
jib.bnk48office,2018-10-05 15:00:00,183109
piam.bnk48office,2018-10-05 15:00:00,178304
bamboo.bnk48office,2018-10-05 15:00:00,166353
phukkhom.bnk48office,2018-10-05 15:00:00,164103
myyu.bnk48official,2018-10-05 15:00:00,155363
cake.bnk48official,2018-10-05 15:00:00,151814
new.bnk48official,2018-10-05 15:00:00,151349
view.bnk48official,2018-10-05 15:00:00,141726
natherine.bnk48official,2018-10-05 15:00:00,137959
minmin.bnk48office,2018-10-05 15:00:00,137366
gygee.bnk48official,2018-10-05 15:00:00,136914
aom.bnk48official,2018-10-05 15:00:00,136312
niky.bnk48office,2018-10-05 15:00:00,134437
kheng.bnk48official,2018-10-05 15:00:00,133762
pakwan.bnk48office,2018-10-05 15:00:00,132931
panda.bnk48official,2018-10-05 15:00:00,126865
khamin.bnk48official,2018-10-05 15:00:00,123826
stang.bnk48office,2018-10-05 15:00:00,122425
faii.bnk48official,2018-10-05 15:00:00,121682
deenee.bnk48official,2018-10-05 15:00:00,118942
oom.bnk48official,2018-10-05 15:00:00,116735
maira.bnk48official,2018-10-05 15:00:00,113468
fifa.bnk48official,2018-10-05 15:00:00,110308
nine.bnk48official,2018-10-05 15:00:00,98492
pun.bnk48official,2018-10-05 14:00:00,722078
cherprang.bnk48official,2018-10-05 14:00:00,566720
orn.bnk48official,2018-10-05 14:00:00,516233
jennis.bnk48official,2018-10-05 14:00:00,462309
mobile.bnk48official,2018-10-05 14:00:00,457688
music.bnk48official,2018-10-05 14:00:00,438641
noey.bnk48office,2018-10-05 14:00:00,408323
kaimook.bnk48official,2018-10-05 14:00:00,382535
kaew.bnk48official,2018-10-05 14:00:00,349295
jane.bnk48official,2018-10-05 14:00:00,329397
tarwaan.bnk48office,2018-10-05 14:00:00,309514
namneung.bnk48official,2018-10-05 14:00:00,305144
mewnich.bnk48official,2018-10-05 14:00:00,301279
satchan.bnk48official,2018-10-05 14:00:00,293428
pupe.bnk48official,2018-10-05 14:00:00,293296
june.bnk48office,2018-10-05 14:00:00,279066
namsai.bnk48official,2018-10-05 14:00:00,275330
miori.bnk48official,2018-10-05 14:00:00,249169
fond.bnk48office,2018-10-05 14:00:00,239996
jaa.bnk48official,2018-10-05 14:00:00,232083
rinaizuta.bnk48official,2018-10-05 14:00:00,229613
maysa.bnk48official,2018-10-05 14:00:00,222660
mind.bnk48official,2018-10-05 14:00:00,220930
korn.bnk48official,2018-10-05 14:00:00,214662
ratah.bnk48official,2018-10-05 14:00:00,212420
nink.bnk48official,2018-10-05 14:00:00,199668
wee.bnk48official,2018-10-05 14:00:00,197228
kate.bnk48official,2018-10-05 14:00:00,189908
jib.bnk48office,2018-10-05 14:00:00,183047
piam.bnk48office,2018-10-05 14:00:00,178258
bamboo.bnk48office,2018-10-05 14:00:00,166253
phukkhom.bnk48office,2018-10-05 14:00:00,163984
myyu.bnk48official,2018-10-05 14:00:00,155284
cake.bnk48official,2018-10-05 14:00:00,151738
new.bnk48official,2018-10-05 14:00:00,151262
view.bnk48official,2018-10-05 14:00:00,141643
natherine.bnk48official,2018-10-05 14:00:00,137878
minmin.bnk48office,2018-10-05 14:00:00,137268
gygee.bnk48official,2018-10-05 14:00:00,136813
aom.bnk48official,2018-10-05 14:00:00,136213
niky.bnk48office,2018-10-05 14:00:00,134367
kheng.bnk48official,2018-10-05 14:00:00,133691
pakwan.bnk48office,2018-10-05 14:00:00,132872
panda.bnk48official,2018-10-05 14:00:00,126802
khamin.bnk48official,2018-10-05 14:00:00,123767
stang.bnk48office,2018-10-05 14:00:00,122362
faii.bnk48official,2018-10-05 14:00:00,121612
deenee.bnk48official,2018-10-05 14:00:00,118889
oom.bnk48official,2018-10-05 14:00:00,116673
maira.bnk48official,2018-10-05 14:00:00,113420
fifa.bnk48official,2018-10-05 14:00:00,110257
nine.bnk48official,2018-10-05 14:00:00,98441
pun.bnk48official,2018-10-05 13:00:00,721865
cherprang.bnk48official,2018-10-05 13:00:00,566553
orn.bnk48official,2018-10-05 13:00:00,516078
jennis.bnk48official,2018-10-05 13:00:00,462157
mobile.bnk48official,2018-10-05 13:00:00,457528
music.bnk48official,2018-10-05 13:00:00,438558
noey.bnk48office,2018-10-05 13:00:00,408189
kaimook.bnk48official,2018-10-05 13:00:00,382409
kaew.bnk48official,2018-10-05 13:00:00,349206
jane.bnk48official,2018-10-05 13:00:00,329232
tarwaan.bnk48office,2018-10-05 13:00:00,309442
namneung.bnk48official,2018-10-05 13:00:00,305037
mewnich.bnk48official,2018-10-05 13:00:00,301123
satchan.bnk48official,2018-10-05 13:00:00,293342
pupe.bnk48official,2018-10-05 13:00:00,293209
june.bnk48office,2018-10-05 13:00:00,278929
namsai.bnk48official,2018-10-05 13:00:00,275262
miori.bnk48official,2018-10-05 13:00:00,249086
fond.bnk48office,2018-10-05 13:00:00,239879
jaa.bnk48official,2018-10-05 13:00:00,232014
rinaizuta.bnk48official,2018-10-05 13:00:00,229540
maysa.bnk48official,2018-10-05 13:00:00,222590
mind.bnk48official,2018-10-05 13:00:00,220857
korn.bnk48official,2018-10-05 13:00:00,214587
ratah.bnk48official,2018-10-05 13:00:00,212297
nink.bnk48official,2018-10-05 13:00:00,199600
wee.bnk48official,2018-10-05 13:00:00,197134
kate.bnk48official,2018-10-05 13:00:00,189837
jib.bnk48office,2018-10-05 13:00:00,182982
piam.bnk48office,2018-10-05 13:00:00,178209
bamboo.bnk48office,2018-10-05 13:00:00,166158
phukkhom.bnk48office,2018-10-05 13:00:00,163851
myyu.bnk48official,2018-10-05 13:00:00,155191
cake.bnk48official,2018-10-05 13:00:00,151652
new.bnk48official,2018-10-05 13:00:00,151173
view.bnk48official,2018-10-05 13:00:00,141548
natherine.bnk48official,2018-10-05 13:00:00,137793
minmin.bnk48office,2018-10-05 13:00:00,137144
gygee.bnk48official,2018-10-05 13:00:00,136715
aom.bnk48official,2018-10-05 13:00:00,136115
niky.bnk48office,2018-10-05 13:00:00,134280
kheng.bnk48official,2018-10-05 13:00:00,133604
pakwan.bnk48office,2018-10-05 13:00:00,132793
panda.bnk48official,2018-10-05 13:00:00,126723
khamin.bnk48official,2018-10-05 13:00:00,123692
stang.bnk48office,2018-10-05 13:00:00,122276
faii.bnk48official,2018-10-05 13:00:00,121530
deenee.bnk48official,2018-10-05 13:00:00,118809
oom.bnk48official,2018-10-05 13:00:00,116603
maira.bnk48official,2018-10-05 13:00:00,113358
fifa.bnk48official,2018-10-05 13:00:00,110193
nine.bnk48official,2018-10-05 13:00:00,98382
pun.bnk48official,2018-10-05 12:00:00,721683
cherprang.bnk48official,2018-10-05 12:00:00,566388
orn.bnk48official,2018-10-05 12:00:00,515922
jennis.bnk48official,2018-10-05 12:00:00,462025
mobile.bnk48official,2018-10-05 12:00:00,457360
music.bnk48official,2018-10-05 12:00:00,438463
noey.bnk48office,2018-10-05 12:00:00,408066
kaimook.bnk48official,2018-10-05 12:00:00,382290
kaew.bnk48official,2018-10-05 12:00:00,349121
jane.bnk48official,2018-10-05 12:00:00,329089
tarwaan.bnk48office,2018-10-05 12:00:00,309385
namneung.bnk48official,2018-10-05 12:00:00,304940
mewnich.bnk48official,2018-10-05 12:00:00,300974
satchan.bnk48official,2018-10-05 12:00:00,293270
pupe.bnk48official,2018-10-05 12:00:00,293123
june.bnk48office,2018-10-05 12:00:00,278789
namsai.bnk48official,2018-10-05 12:00:00,275185
miori.bnk48official,2018-10-05 12:00:00,249017
fond.bnk48office,2018-10-05 12:00:00,239784
jaa.bnk48official,2018-10-05 12:00:00,231948
rinaizuta.bnk48official,2018-10-05 12:00:00,229464
maysa.bnk48official,2018-10-05 12:00:00,222515
mind.bnk48official,2018-10-05 12:00:00,220790
korn.bnk48official,2018-10-05 12:00:00,214517
ratah.bnk48official,2018-10-05 12:00:00,212175
nink.bnk48official,2018-10-05 12:00:00,199537
wee.bnk48official,2018-10-05 12:00:00,197053
kate.bnk48official,2018-10-05 12:00:00,189753
jib.bnk48office,2018-10-05 12:00:00,182933
piam.bnk48office,2018-10-05 12:00:00,178167
bamboo.bnk48office,2018-10-05 12:00:00,166066
phukkhom.bnk48office,2018-10-05 12:00:00,163740
myyu.bnk48official,2018-10-05 12:00:00,155110
cake.bnk48official,2018-10-05 12:00:00,151577
new.bnk48official,2018-10-05 12:00:00,151083
view.bnk48official,2018-10-05 12:00:00,141472
natherine.bnk48official,2018-10-05 12:00:00,137713
minmin.bnk48office,2018-10-05 12:00:00,137043
gygee.bnk48official,2018-10-05 12:00:00,136617
aom.bnk48official,2018-10-05 12:00:00,136030
niky.bnk48office,2018-10-05 12:00:00,134207
kheng.bnk48official,2018-10-05 12:00:00,133529
pakwan.bnk48office,2018-10-05 12:00:00,132725
panda.bnk48official,2018-10-05 12:00:00,126649
khamin.bnk48official,2018-10-05 12:00:00,123621
stang.bnk48office,2018-10-05 12:00:00,122206
faii.bnk48official,2018-10-05 12:00:00,121453
deenee.bnk48official,2018-10-05 12:00:00,118756
oom.bnk48official,2018-10-05 12:00:00,116542
maira.bnk48official,2018-10-05 12:00:00,113297
fifa.bnk48official,2018-10-05 12:00:00,110132
nine.bnk48official,2018-10-05 12:00:00,98327
pun.bnk48official,2018-10-05 11:00:00,721565
cherprang.bnk48official,2018-10-05 11:00:00,566281
orn.bnk48official,2018-10-05 11:00:00,515814
jennis.bnk48official,2018-10-05 11:00:00,461932
mobile.bnk48official,2018-10-05 11:00:00,457256
music.bnk48official,2018-10-05 11:00:00,438410
noey.bnk48office,2018-10-05 11:00:00,407968
kaimook.bnk48official,2018-10-05 11:00:00,382213
kaew.bnk48official,2018-10-05 11:00:00,349056
jane.bnk48official,2018-10-05 11:00:00,328989
tarwaan.bnk48office,2018-10-05 11:00:00,309344
namneung.bnk48official,2018-10-05 11:00:00,304738
mewnich.bnk48official,2018-10-05 11:00:00,300880
satchan.bnk48official,2018-10-05 11:00:00,293239
pupe.bnk48official,2018-10-05 11:00:00,293069
june.bnk48office,2018-10-05 11:00:00,278694
namsai.bnk48official,2018-10-05 11:00:00,275141
miori.bnk48official,2018-10-05 11:00:00,248958
fond.bnk48office,2018-10-05 11:00:00,239711
jaa.bnk48official,2018-10-05 11:00:00,231902
rinaizuta.bnk48official,2018-10-05 11:00:00,229414
maysa.bnk48official,2018-10-05 11:00:00,222462
mind.bnk48official,2018-10-05 11:00:00,220749
korn.bnk48official,2018-10-05 11:00:00,214479
ratah.bnk48official,2018-10-05 11:00:00,212098
nink.bnk48official,2018-10-05 11:00:00,199504
wee.bnk48official,2018-10-05 11:00:00,196995
kate.bnk48official,2018-10-05 11:00:00,189706
jib.bnk48office,2018-10-05 11:00:00,182896
piam.bnk48office,2018-10-05 11:00:00,178146
bamboo.bnk48office,2018-10-05 11:00:00,165994
phukkhom.bnk48office,2018-10-05 11:00:00,163660
myyu.bnk48official,2018-10-05 11:00:00,155049
cake.bnk48official,2018-10-05 11:00:00,151524
new.bnk48official,2018-10-05 11:00:00,151013
view.bnk48official,2018-10-05 11:00:00,141403
natherine.bnk48official,2018-10-05 11:00:00,137643
minmin.bnk48office,2018-10-05 11:00:00,136943
gygee.bnk48official,2018-10-05 11:00:00,136555
aom.bnk48official,2018-10-05 11:00:00,135960
niky.bnk48office,2018-10-05 11:00:00,134150
kheng.bnk48official,2018-10-05 11:00:00,133472
pakwan.bnk48office,2018-10-05 11:00:00,132673
panda.bnk48official,2018-10-05 11:00:00,126591
khamin.bnk48official,2018-10-05 11:00:00,123565
stang.bnk48office,2018-10-05 11:00:00,122151
faii.bnk48official,2018-10-05 11:00:00,121394
deenee.bnk48official,2018-10-05 11:00:00,118708
oom.bnk48official,2018-10-05 11:00:00,116492
maira.bnk48official,2018-10-05 11:00:00,113263
fifa.bnk48official,2018-10-05 11:00:00,110087
nine.bnk48official,2018-10-05 11:00:00,98280
pun.bnk48official,2018-10-05 10:00:00,721423
cherprang.bnk48official,2018-10-05 10:00:00,566208
orn.bnk48official,2018-10-05 10:00:00,515696
jennis.bnk48official,2018-10-05 10:00:00,461805
mobile.bnk48official,2018-10-05 10:00:00,457151
music.bnk48official,2018-10-05 10:00:00,438342
noey.bnk48office,2018-10-05 10:00:00,407865
kaimook.bnk48official,2018-10-05 10:00:00,382124
kaew.bnk48official,2018-10-05 10:00:00,348979
jane.bnk48official,2018-10-05 10:00:00,328883
tarwaan.bnk48office,2018-10-05 10:00:00,309294
namneung.bnk48official,2018-10-05 10:00:00,304679
mewnich.bnk48official,2018-10-05 10:00:00,300772
satchan.bnk48official,2018-10-05 10:00:00,293186
pupe.bnk48official,2018-10-05 10:00:00,293011
june.bnk48office,2018-10-05 10:00:00,278559
namsai.bnk48official,2018-10-05 10:00:00,275085
miori.bnk48official,2018-10-05 10:00:00,248903
fond.bnk48office,2018-10-05 10:00:00,239616
jaa.bnk48official,2018-10-05 10:00:00,231845
rinaizuta.bnk48official,2018-10-05 10:00:00,229350
maysa.bnk48official,2018-10-05 10:00:00,222416
mind.bnk48official,2018-10-05 10:00:00,220700
korn.bnk48official,2018-10-05 10:00:00,214430
ratah.bnk48official,2018-10-05 10:00:00,212000
nink.bnk48official,2018-10-05 10:00:00,199457
wee.bnk48official,2018-10-05 10:00:00,196916
kate.bnk48official,2018-10-05 10:00:00,189657
jib.bnk48office,2018-10-05 10:00:00,182850
piam.bnk48office,2018-10-05 10:00:00,178111
bamboo.bnk48office,2018-10-05 10:00:00,165917
phukkhom.bnk48office,2018-10-05 10:00:00,163575
myyu.bnk48official,2018-10-05 10:00:00,154971
cake.bnk48official,2018-10-05 10:00:00,151457
new.bnk48official,2018-10-05 10:00:00,150935
view.bnk48official,2018-10-05 10:00:00,141330
natherine.bnk48official,2018-10-05 10:00:00,137578
minmin.bnk48office,2018-10-05 10:00:00,136845
gygee.bnk48official,2018-10-05 10:00:00,136474
aom.bnk48official,2018-10-05 10:00:00,135892
niky.bnk48office,2018-10-05 10:00:00,134082
kheng.bnk48official,2018-10-05 10:00:00,133406
pakwan.bnk48office,2018-10-05 10:00:00,132618
panda.bnk48official,2018-10-05 10:00:00,126528
khamin.bnk48official,2018-10-05 10:00:00,123510
stang.bnk48office,2018-10-05 10:00:00,122094
faii.bnk48official,2018-10-05 10:00:00,121332
deenee.bnk48official,2018-10-05 10:00:00,118661
oom.bnk48official,2018-10-05 10:00:00,116434
maira.bnk48official,2018-10-05 10:00:00,113217
fifa.bnk48official,2018-10-05 10:00:00,110039
nine.bnk48official,2018-10-05 10:00:00,98232
pun.bnk48official,2018-10-05 09:00:00,721299
cherprang.bnk48official,2018-10-05 09:00:00,566112
orn.bnk48official,2018-10-05 09:00:00,515595
jennis.bnk48official,2018-10-05 09:00:00,461677
mobile.bnk48official,2018-10-05 09:00:00,457075
music.bnk48official,2018-10-05 09:00:00,438291
noey.bnk48office,2018-10-05 09:00:00,407769
kaimook.bnk48official,2018-10-05 09:00:00,382050
kaew.bnk48official,2018-10-05 09:00:00,348911
jane.bnk48official,2018-10-05 09:00:00,328772
tarwaan.bnk48office,2018-10-05 09:00:00,309236
namneung.bnk48official,2018-10-05 09:00:00,304605
mewnich.bnk48official,2018-10-05 09:00:00,300667
satchan.bnk48official,2018-10-05 09:00:00,293134
pupe.bnk48official,2018-10-05 09:00:00,292949
june.bnk48office,2018-10-05 09:00:00,278450
namsai.bnk48official,2018-10-05 09:00:00,275026
miori.bnk48official,2018-10-05 09:00:00,248839
fond.bnk48office,2018-10-05 09:00:00,239527
jaa.bnk48official,2018-10-05 09:00:00,231793
rinaizuta.bnk48official,2018-10-05 09:00:00,229292
maysa.bnk48official,2018-10-05 09:00:00,222358
mind.bnk48official,2018-10-05 09:00:00,220749
korn.bnk48official,2018-10-05 09:00:00,214368
ratah.bnk48official,2018-10-05 09:00:00,211921
nink.bnk48official,2018-10-05 09:00:00,199407
wee.bnk48official,2018-10-05 09:00:00,196858
kate.bnk48official,2018-10-05 09:00:00,189597
jib.bnk48office,2018-10-05 09:00:00,182789
piam.bnk48office,2018-10-05 09:00:00,178064
