name,datetime (utc timezone),followed
kate.bnk48official,2018-09-18 22:00:00,174841
wee.bnk48official,2018-09-18 22:00:00,172031
jib.bnk48office,2018-09-18 22:00:00,170550
piam.bnk48office,2018-09-18 22:00:00,169113
bamboo.bnk48office,2018-09-18 22:00:00,145408
myyu.bnk48official,2018-09-18 22:00:00,135662
cake.bnk48official,2018-09-18 22:00:00,131009
phukkhom.bnk48office,2018-09-18 22:00:00,130436
new.bnk48official,2018-09-18 22:00:00,129939
view.bnk48official,2018-09-18 22:00:00,123855
niky.bnk48office,2018-09-18 22:00:00,118736
aom.bnk48official,2018-09-18 22:00:00,117189
gygee.bnk48official,2018-09-18 22:00:00,116741
pakwan.bnk48office,2018-09-18 22:00:00,116577
kheng.bnk48official,2018-09-18 22:00:00,116418
minmin.bnk48office,2018-09-18 22:00:00,114806
natherine.bnk48official,2018-09-18 22:00:00,113854
panda.bnk48official,2018-09-18 22:00:00,110951
stang.bnk48office,2018-09-18 22:00:00,107806
khamin.bnk48official,2018-09-18 22:00:00,107186
deenee.bnk48official,2018-09-18 22:00:00,105192
faii.bnk48official,2018-09-18 22:00:00,103008
oom.bnk48official,2018-09-18 22:00:00,102097
maira.bnk48official,2018-09-18 22:00:00,98686
fifa.bnk48official,2018-09-18 22:00:00,97116
nine.bnk48official,2018-09-18 22:00:00,84616
pun.bnk48official,2018-09-18 21:00:00,680150
cherprang.bnk48official,2018-09-18 21:00:00,529469
orn.bnk48official,2018-09-18 21:00:00,481055
jennis.bnk48official,2018-09-18 21:00:00,435037
mobile.bnk48official,2018-09-18 21:00:00,425908
music.bnk48official,2018-09-18 21:00:00,416374
noey.bnk48office,2018-09-18 21:00:00,377711
kaimook.bnk48official,2018-09-18 21:00:00,358602
kaew.bnk48official,2018-09-18 21:00:00,326035
jane.bnk48official,2018-09-18 21:00:00,296478
tarwaan.bnk48office,2018-09-18 21:00:00,291022
satchan.bnk48official,2018-09-18 21:00:00,281027
namneung.bnk48official,2018-09-18 21:00:00,278752
pupe.bnk48official,2018-09-18 21:00:00,272572
mewnich.bnk48official,2018-09-18 21:00:00,267787
namsai.bnk48official,2018-09-18 21:00:00,258814
june.bnk48office,2018-09-18 21:00:00,243057
miori.bnk48official,2018-09-18 21:00:00,232678
jaa.bnk48official,2018-09-18 21:00:00,216857
rinaizuta.bnk48official,2018-09-18 21:00:00,213958
fond.bnk48office,2018-09-18 21:00:00,211172
maysa.bnk48official,2018-09-18 21:00:00,207400
mind.bnk48official,2018-09-18 21:00:00,206342
korn.bnk48official,2018-09-18 21:00:00,200937
nink.bnk48official,2018-09-18 21:00:00,186325
ratah.bnk48official,2018-09-18 21:00:00,185695
kate.bnk48official,2018-09-18 21:00:00,174847
wee.bnk48official,2018-09-18 21:00:00,172022
jib.bnk48office,2018-09-18 21:00:00,170553
piam.bnk48office,2018-09-18 21:00:00,169120
bamboo.bnk48office,2018-09-18 21:00:00,145404
myyu.bnk48official,2018-09-18 21:00:00,135663
cake.bnk48official,2018-09-18 21:00:00,131005
phukkhom.bnk48office,2018-09-18 21:00:00,130419
new.bnk48official,2018-09-18 21:00:00,129935
view.bnk48official,2018-09-18 21:00:00,123856
niky.bnk48office,2018-09-18 21:00:00,118739
aom.bnk48official,2018-09-18 21:00:00,117190
gygee.bnk48official,2018-09-18 21:00:00,116737
pakwan.bnk48office,2018-09-18 21:00:00,116579
kheng.bnk48official,2018-09-18 21:00:00,116417
minmin.bnk48office,2018-09-18 21:00:00,114801
natherine.bnk48official,2018-09-18 21:00:00,113836
panda.bnk48official,2018-09-18 21:00:00,110953
stang.bnk48office,2018-09-18 21:00:00,107807
khamin.bnk48official,2018-09-18 21:00:00,107184
deenee.bnk48official,2018-09-18 21:00:00,105191
faii.bnk48official,2018-09-18 21:00:00,103008
oom.bnk48official,2018-09-18 21:00:00,102097
maira.bnk48official,2018-09-18 21:00:00,98687
fifa.bnk48official,2018-09-18 21:00:00,97118
nine.bnk48official,2018-09-18 21:00:00,84617
pun.bnk48official,2018-09-18 20:00:00,680143
cherprang.bnk48official,2018-09-18 20:00:00,529469
orn.bnk48official,2018-09-18 20:00:00,481055
jennis.bnk48official,2018-09-18 20:00:00,435037
mobile.bnk48official,2018-09-18 20:00:00,425898
music.bnk48official,2018-09-18 20:00:00,416374
noey.bnk48office,2018-09-18 20:00:00,377706
kaimook.bnk48official,2018-09-18 20:00:00,358614
kaew.bnk48official,2018-09-18 20:00:00,326036
jane.bnk48official,2018-09-18 20:00:00,296470
tarwaan.bnk48office,2018-09-18 20:00:00,291016
satchan.bnk48official,2018-09-18 20:00:00,281037
namneung.bnk48official,2018-09-18 20:00:00,278755
pupe.bnk48official,2018-09-18 20:00:00,272573
mewnich.bnk48official,2018-09-18 20:00:00,267784
namsai.bnk48official,2018-09-18 20:00:00,258815
june.bnk48office,2018-09-18 20:00:00,243052
miori.bnk48official,2018-09-18 20:00:00,232676
jaa.bnk48official,2018-09-18 20:00:00,216856
rinaizuta.bnk48official,2018-09-18 20:00:00,213956
fond.bnk48office,2018-09-18 20:00:00,211166
maysa.bnk48official,2018-09-18 20:00:00,207410
mind.bnk48official,2018-09-18 20:00:00,206344
korn.bnk48official,2018-09-18 20:00:00,200944
nink.bnk48official,2018-09-18 20:00:00,186330
ratah.bnk48official,2018-09-18 20:00:00,185687
kate.bnk48official,2018-09-18 20:00:00,174847
wee.bnk48official,2018-09-18 20:00:00,172020
jib.bnk48office,2018-09-18 20:00:00,170557
piam.bnk48office,2018-09-18 20:00:00,169125
bamboo.bnk48office,2018-09-18 20:00:00,145404
myyu.bnk48official,2018-09-18 20:00:00,135662
cake.bnk48official,2018-09-18 20:00:00,131000
phukkhom.bnk48office,2018-09-18 20:00:00,130409
new.bnk48official,2018-09-18 20:00:00,129936
view.bnk48official,2018-09-18 20:00:00,123856
niky.bnk48office,2018-09-18 20:00:00,118742
aom.bnk48official,2018-09-18 20:00:00,117189
gygee.bnk48official,2018-09-18 20:00:00,116737
pakwan.bnk48office,2018-09-18 20:00:00,116579
kheng.bnk48official,2018-09-18 20:00:00,116421
minmin.bnk48office,2018-09-18 20:00:00,114795
natherine.bnk48official,2018-09-18 20:00:00,113827
panda.bnk48official,2018-09-18 20:00:00,110957
stang.bnk48office,2018-09-18 20:00:00,107806
khamin.bnk48official,2018-09-18 20:00:00,107182
deenee.bnk48official,2018-09-18 20:00:00,105193
faii.bnk48official,2018-09-18 20:00:00,103003
oom.bnk48official,2018-09-18 20:00:00,102101
maira.bnk48official,2018-09-18 20:00:00,98689
fifa.bnk48official,2018-09-18 20:00:00,97118
nine.bnk48official,2018-09-18 20:00:00,84616
pun.bnk48official,2018-09-18 19:00:00,680118
cherprang.bnk48official,2018-09-18 19:00:00,529462
orn.bnk48official,2018-09-18 19:00:00,481033
jennis.bnk48official,2018-09-18 19:00:00,435032
mobile.bnk48official,2018-09-18 19:00:00,425881
music.bnk48official,2018-09-18 19:00:00,416363
noey.bnk48office,2018-09-18 19:00:00,377695
kaimook.bnk48official,2018-09-18 19:00:00,358608
kaew.bnk48official,2018-09-18 19:00:00,326025
jane.bnk48official,2018-09-18 19:00:00,296422
tarwaan.bnk48office,2018-09-18 19:00:00,291010
satchan.bnk48official,2018-09-18 19:00:00,281031
namneung.bnk48official,2018-09-18 19:00:00,278740
pupe.bnk48official,2018-09-18 19:00:00,272562
mewnich.bnk48official,2018-09-18 19:00:00,267766
namsai.bnk48official,2018-09-18 19:00:00,258805
june.bnk48office,2018-09-18 19:00:00,243033
miori.bnk48official,2018-09-18 19:00:00,232670
jaa.bnk48official,2018-09-18 19:00:00,216848
rinaizuta.bnk48official,2018-09-18 19:00:00,213948
fond.bnk48office,2018-09-18 19:00:00,211147
maysa.bnk48official,2018-09-18 19:00:00,207406
mind.bnk48official,2018-09-18 19:00:00,206336
korn.bnk48official,2018-09-18 19:00:00,200939
nink.bnk48official,2018-09-18 19:00:00,186324
ratah.bnk48official,2018-09-18 19:00:00,185668
kate.bnk48official,2018-09-18 19:00:00,174843
wee.bnk48official,2018-09-18 19:00:00,172001
jib.bnk48office,2018-09-18 19:00:00,170551
piam.bnk48office,2018-09-18 19:00:00,169122
bamboo.bnk48office,2018-09-18 19:00:00,145394
myyu.bnk48official,2018-09-18 19:00:00,135653
cake.bnk48official,2018-09-18 19:00:00,130988
phukkhom.bnk48office,2018-09-18 19:00:00,130374
new.bnk48official,2018-09-18 19:00:00,129927
view.bnk48official,2018-09-18 19:00:00,123844
niky.bnk48office,2018-09-18 19:00:00,118736
aom.bnk48official,2018-09-18 19:00:00,117181
gygee.bnk48official,2018-09-18 19:00:00,116727
pakwan.bnk48office,2018-09-18 19:00:00,116570
kheng.bnk48official,2018-09-18 19:00:00,116412
minmin.bnk48office,2018-09-18 19:00:00,114780
natherine.bnk48official,2018-09-18 19:00:00,113805
panda.bnk48official,2018-09-18 19:00:00,110951
stang.bnk48office,2018-09-18 19:00:00,107801
khamin.bnk48official,2018-09-18 19:00:00,107166
deenee.bnk48official,2018-09-18 19:00:00,105188
faii.bnk48official,2018-09-18 19:00:00,102994
oom.bnk48official,2018-09-18 19:00:00,102093
maira.bnk48official,2018-09-18 19:00:00,98681
fifa.bnk48official,2018-09-18 19:00:00,97115
nine.bnk48official,2018-09-18 19:00:00,84610
pun.bnk48official,2018-09-18 18:00:00,680086
cherprang.bnk48official,2018-09-18 18:00:00,529441
orn.bnk48official,2018-09-18 18:00:00,480998
jennis.bnk48official,2018-09-18 18:00:00,435009
mobile.bnk48official,2018-09-18 18:00:00,425853
music.bnk48official,2018-09-18 18:00:00,416341
noey.bnk48office,2018-09-18 18:00:00,377662
kaimook.bnk48official,2018-09-18 18:00:00,358587
kaew.bnk48official,2018-09-18 18:00:00,326001
jane.bnk48official,2018-09-18 18:00:00,296289
tarwaan.bnk48office,2018-09-18 18:00:00,290985
satchan.bnk48official,2018-09-18 18:00:00,281019
namneung.bnk48official,2018-09-18 18:00:00,278727
pupe.bnk48official,2018-09-18 18:00:00,272542
mewnich.bnk48official,2018-09-18 18:00:00,267724
namsai.bnk48official,2018-09-18 18:00:00,258785
june.bnk48office,2018-09-18 18:00:00,243000
miori.bnk48official,2018-09-18 18:00:00,232662
jaa.bnk48official,2018-09-18 18:00:00,216840
rinaizuta.bnk48official,2018-09-18 18:00:00,213933
fond.bnk48office,2018-09-18 18:00:00,211109
maysa.bnk48official,2018-09-18 18:00:00,207398
mind.bnk48official,2018-09-18 18:00:00,206325
korn.bnk48official,2018-09-18 18:00:00,200932
nink.bnk48official,2018-09-18 18:00:00,186318
ratah.bnk48official,2018-09-18 18:00:00,185645
kate.bnk48official,2018-09-18 18:00:00,174830
wee.bnk48official,2018-09-18 18:00:00,171967
jib.bnk48office,2018-09-18 18:00:00,170541
piam.bnk48office,2018-09-18 18:00:00,169112
bamboo.bnk48office,2018-09-18 18:00:00,145374
myyu.bnk48official,2018-09-18 18:00:00,135640
cake.bnk48official,2018-09-18 18:00:00,130966
phukkhom.bnk48office,2018-09-18 18:00:00,130325
new.bnk48official,2018-09-18 18:00:00,129913
view.bnk48official,2018-09-18 18:00:00,123833
niky.bnk48office,2018-09-18 18:00:00,118721
aom.bnk48official,2018-09-18 18:00:00,117163
gygee.bnk48official,2018-09-18 18:00:00,116715
pakwan.bnk48office,2018-09-18 18:00:00,116557
kheng.bnk48official,2018-09-18 18:00:00,116397
minmin.bnk48office,2018-09-18 18:00:00,114744
natherine.bnk48official,2018-09-18 18:00:00,113775
panda.bnk48official,2018-09-18 18:00:00,110936
stang.bnk48office,2018-09-18 18:00:00,107787
khamin.bnk48official,2018-09-18 18:00:00,107145
deenee.bnk48official,2018-09-18 18:00:00,105177
faii.bnk48official,2018-09-18 18:00:00,102971
oom.bnk48official,2018-09-18 18:00:00,102079
maira.bnk48official,2018-09-18 18:00:00,98669
fifa.bnk48official,2018-09-18 18:00:00,97104
nine.bnk48official,2018-09-18 18:00:00,84598
pun.bnk48official,2018-09-18 17:00:00,680039
cherprang.bnk48official,2018-09-18 17:00:00,529402
orn.bnk48official,2018-09-18 17:00:00,480960
jennis.bnk48official,2018-09-18 17:00:00,434988
mobile.bnk48official,2018-09-18 17:00:00,425813
music.bnk48official,2018-09-18 17:00:00,416314
noey.bnk48office,2018-09-18 17:00:00,377614
kaimook.bnk48official,2018-09-18 17:00:00,358551
kaew.bnk48official,2018-09-18 17:00:00,325969
jane.bnk48official,2018-09-18 17:00:00,296167
tarwaan.bnk48office,2018-09-18 17:00:00,290961
satchan.bnk48official,2018-09-18 17:00:00,281007
namneung.bnk48official,2018-09-18 17:00:00,278497
pupe.bnk48official,2018-09-18 17:00:00,272518
mewnich.bnk48official,2018-09-18 17:00:00,267663
namsai.bnk48official,2018-09-18 17:00:00,258757
june.bnk48office,2018-09-18 17:00:00,242947
miori.bnk48official,2018-09-18 17:00:00,232642
jaa.bnk48official,2018-09-18 17:00:00,216819
rinaizuta.bnk48official,2018-09-18 17:00:00,213922
fond.bnk48office,2018-09-18 17:00:00,211064
maysa.bnk48official,2018-09-18 17:00:00,207379
mind.bnk48official,2018-09-18 17:00:00,206304
korn.bnk48official,2018-09-18 17:00:00,200917
nink.bnk48official,2018-09-18 17:00:00,186301
ratah.bnk48official,2018-09-18 17:00:00,185598
kate.bnk48official,2018-09-18 17:00:00,174817
wee.bnk48official,2018-09-18 17:00:00,171923
jib.bnk48office,2018-09-18 17:00:00,170515
piam.bnk48office,2018-09-18 17:00:00,169101
bamboo.bnk48office,2018-09-18 17:00:00,145355
myyu.bnk48official,2018-09-18 17:00:00,135621
cake.bnk48official,2018-09-18 17:00:00,130935
phukkhom.bnk48office,2018-09-18 17:00:00,130242
new.bnk48official,2018-09-18 17:00:00,129892
view.bnk48official,2018-09-18 17:00:00,123815
niky.bnk48office,2018-09-18 17:00:00,118710
aom.bnk48official,2018-09-18 17:00:00,117144
gygee.bnk48official,2018-09-18 17:00:00,116695
pakwan.bnk48office,2018-09-18 17:00:00,116542
kheng.bnk48official,2018-09-18 17:00:00,116382
minmin.bnk48office,2018-09-18 17:00:00,114673
natherine.bnk48official,2018-09-18 17:00:00,113732
panda.bnk48official,2018-09-18 17:00:00,110916
stang.bnk48office,2018-09-18 17:00:00,107776
khamin.bnk48official,2018-09-18 17:00:00,107108
deenee.bnk48official,2018-09-18 17:00:00,105164
faii.bnk48official,2018-09-18 17:00:00,102940
oom.bnk48official,2018-09-18 17:00:00,102064
maira.bnk48official,2018-09-18 17:00:00,98648
fifa.bnk48official,2018-09-18 17:00:00,97092
nine.bnk48official,2018-09-18 17:00:00,84584
pun.bnk48official,2018-09-18 16:00:00,679955
cherprang.bnk48official,2018-09-18 16:00:00,529352
orn.bnk48official,2018-09-18 16:00:00,480889
jennis.bnk48official,2018-09-18 16:00:00,434932
mobile.bnk48official,2018-09-18 16:00:00,425726
music.bnk48official,2018-09-18 16:00:00,416255
noey.bnk48office,2018-09-18 16:00:00,377538
kaimook.bnk48official,2018-09-18 16:00:00,358491
kaew.bnk48official,2018-09-18 16:00:00,325912
jane.bnk48official,2018-09-18 16:00:00,295998
tarwaan.bnk48office,2018-09-18 16:00:00,290907
satchan.bnk48official,2018-09-18 16:00:00,280969
namneung.bnk48official,2018-09-18 16:00:00,278430
pupe.bnk48official,2018-09-18 16:00:00,272453
mewnich.bnk48official,2018-09-18 16:00:00,267569
namsai.bnk48official,2018-09-18 16:00:00,258705
june.bnk48office,2018-09-18 16:00:00,242845
miori.bnk48official,2018-09-18 16:00:00,232605
jaa.bnk48official,2018-09-18 16:00:00,216775
rinaizuta.bnk48official,2018-09-18 16:00:00,213881
fond.bnk48office,2018-09-18 16:00:00,210973
maysa.bnk48official,2018-09-18 16:00:00,207333
mind.bnk48official,2018-09-18 16:00:00,206261
korn.bnk48official,2018-09-18 16:00:00,200892
nink.bnk48official,2018-09-18 16:00:00,186267
ratah.bnk48official,2018-09-18 16:00:00,185524
kate.bnk48official,2018-09-18 16:00:00,174777
wee.bnk48official,2018-09-18 16:00:00,171832
jib.bnk48office,2018-09-18 16:00:00,170477
piam.bnk48office,2018-09-18 16:00:00,169075
bamboo.bnk48office,2018-09-18 16:00:00,145303
myyu.bnk48official,2018-09-18 16:00:00,135568
cake.bnk48official,2018-09-18 16:00:00,130867
phukkhom.bnk48office,2018-09-18 16:00:00,130092
new.bnk48official,2018-09-18 16:00:00,129840
view.bnk48official,2018-09-18 16:00:00,123774
niky.bnk48office,2018-09-18 16:00:00,118671
aom.bnk48official,2018-09-18 16:00:00,117101
gygee.bnk48official,2018-09-18 16:00:00,116653
pakwan.bnk48office,2018-09-18 16:00:00,116507
kheng.bnk48official,2018-09-18 16:00:00,116336
minmin.bnk48office,2018-09-18 16:00:00,114552
natherine.bnk48official,2018-09-18 16:00:00,113668
panda.bnk48official,2018-09-18 16:00:00,110881
stang.bnk48office,2018-09-18 16:00:00,107746
khamin.bnk48official,2018-09-18 16:00:00,107064
deenee.bnk48official,2018-09-18 16:00:00,105132
faii.bnk48official,2018-09-18 16:00:00,102883
oom.bnk48official,2018-09-18 16:00:00,102030
maira.bnk48official,2018-09-18 16:00:00,98604
fifa.bnk48official,2018-09-18 16:00:00,97056
nine.bnk48official,2018-09-18 16:00:00,84550
pun.bnk48official,2018-09-18 15:00:00,679815
cherprang.bnk48official,2018-09-18 15:00:00,529270
orn.bnk48official,2018-09-18 15:00:00,480780
jennis.bnk48official,2018-09-18 15:00:00,434853
mobile.bnk48official,2018-09-18 15:00:00,425581
music.bnk48official,2018-09-18 15:00:00,416178
noey.bnk48office,2018-09-18 15:00:00,377416
kaimook.bnk48official,2018-09-18 15:00:00,358410
kaew.bnk48official,2018-09-18 15:00:00,325839
jane.bnk48official,2018-09-18 15:00:00,295753
tarwaan.bnk48office,2018-09-18 15:00:00,290853
satchan.bnk48official,2018-09-18 15:00:00,280929
namneung.bnk48official,2018-09-18 15:00:00,278350
pupe.bnk48official,2018-09-18 15:00:00,272378
mewnich.bnk48official,2018-09-18 15:00:00,267425
namsai.bnk48official,2018-09-18 15:00:00,258642
june.bnk48office,2018-09-18 15:00:00,242706
miori.bnk48official,2018-09-18 15:00:00,232550
jaa.bnk48official,2018-09-18 15:00:00,216718
rinaizuta.bnk48official,2018-09-18 15:00:00,213825
fond.bnk48office,2018-09-18 15:00:00,210822
maysa.bnk48official,2018-09-18 15:00:00,207288
mind.bnk48official,2018-09-18 15:00:00,206203
korn.bnk48official,2018-09-18 15:00:00,200865
nink.bnk48official,2018-09-18 15:00:00,186216
ratah.bnk48official,2018-09-18 15:00:00,185415
kate.bnk48official,2018-09-18 15:00:00,174720
wee.bnk48official,2018-09-18 15:00:00,171698
jib.bnk48office,2018-09-18 15:00:00,170428
piam.bnk48office,2018-09-18 15:00:00,169040
bamboo.bnk48office,2018-09-18 15:00:00,145237
myyu.bnk48official,2018-09-18 15:00:00,135488
cake.bnk48official,2018-09-18 15:00:00,130774
phukkhom.bnk48office,2018-09-18 15:00:00,129851
new.bnk48official,2018-09-18 15:00:00,129756
view.bnk48official,2018-09-18 15:00:00,123706
niky.bnk48office,2018-09-18 15:00:00,118618
aom.bnk48official,2018-09-18 15:00:00,117046
gygee.bnk48official,2018-09-18 15:00:00,116575
pakwan.bnk48office,2018-09-18 15:00:00,116453
kheng.bnk48official,2018-09-18 15:00:00,116266
minmin.bnk48office,2018-09-18 15:00:00,114365
natherine.bnk48official,2018-09-18 15:00:00,113561
panda.bnk48official,2018-09-18 15:00:00,110822
stang.bnk48office,2018-09-18 15:00:00,107695
khamin.bnk48official,2018-09-18 15:00:00,106991
deenee.bnk48official,2018-09-18 15:00:00,105080
faii.bnk48official,2018-09-18 15:00:00,102799
oom.bnk48official,2018-09-18 15:00:00,101968
maira.bnk48official,2018-09-18 15:00:00,98534
fifa.bnk48official,2018-09-18 15:00:00,97006
nine.bnk48official,2018-09-18 15:00:00,84502
pun.bnk48official,2018-09-18 14:00:00,679620
cherprang.bnk48official,2018-09-18 14:00:00,529149
orn.bnk48official,2018-09-18 14:00:00,480627
jennis.bnk48official,2018-09-18 14:00:00,434731
mobile.bnk48official,2018-09-18 14:00:00,425437
music.bnk48official,2018-09-18 14:00:00,416081
noey.bnk48office,2018-09-18 14:00:00,377265
kaimook.bnk48official,2018-09-18 14:00:00,358296
kaew.bnk48official,2018-09-18 14:00:00,325745
jane.bnk48official,2018-09-18 14:00:00,295543
tarwaan.bnk48office,2018-09-18 14:00:00,290752
satchan.bnk48official,2018-09-18 14:00:00,280868
namneung.bnk48official,2018-09-18 14:00:00,278238
pupe.bnk48official,2018-09-18 14:00:00,272271
mewnich.bnk48official,2018-09-18 14:00:00,267247
namsai.bnk48official,2018-09-18 14:00:00,258554
june.bnk48office,2018-09-18 14:00:00,242554
miori.bnk48official,2018-09-18 14:00:00,232478
jaa.bnk48official,2018-09-18 14:00:00,216648
rinaizuta.bnk48official,2018-09-18 14:00:00,213747
fond.bnk48office,2018-09-18 14:00:00,210694
maysa.bnk48official,2018-09-18 14:00:00,207226
mind.bnk48official,2018-09-18 14:00:00,206139
korn.bnk48official,2018-09-18 14:00:00,200818
nink.bnk48official,2018-09-18 14:00:00,186155
ratah.bnk48official,2018-09-18 14:00:00,185275
kate.bnk48official,2018-09-18 14:00:00,174653
wee.bnk48official,2018-09-18 14:00:00,171516
jib.bnk48office,2018-09-18 14:00:00,170372
piam.bnk48office,2018-09-18 14:00:00,168975
bamboo.bnk48office,2018-09-18 14:00:00,145149
myyu.bnk48official,2018-09-18 14:00:00,135396
cake.bnk48official,2018-09-18 14:00:00,130659
new.bnk48official,2018-09-18 14:00:00,129675
phukkhom.bnk48office,2018-09-18 14:00:00,129648
view.bnk48official,2018-09-18 14:00:00,123628
niky.bnk48office,2018-09-18 14:00:00,118544
aom.bnk48official,2018-09-18 14:00:00,116972
gygee.bnk48official,2018-09-18 14:00:00,116476
pakwan.bnk48office,2018-09-18 14:00:00,116384
kheng.bnk48official,2018-09-18 14:00:00,116171
minmin.bnk48office,2018-09-18 14:00:00,114292
natherine.bnk48official,2018-09-18 14:00:00,113457
panda.bnk48official,2018-09-18 14:00:00,110750
stang.bnk48office,2018-09-18 14:00:00,107634
khamin.bnk48official,2018-09-18 14:00:00,106903
deenee.bnk48official,2018-09-18 14:00:00,105012
faii.bnk48official,2018-09-18 14:00:00,102717
oom.bnk48official,2018-09-18 14:00:00,101905
maira.bnk48official,2018-09-18 14:00:00,98471
fifa.bnk48official,2018-09-18 14:00:00,96936
nine.bnk48official,2018-09-18 14:00:00,84431
pun.bnk48official,2018-09-18 13:00:00,679429
cherprang.bnk48official,2018-09-18 13:00:00,529034
orn.bnk48official,2018-09-18 13:00:00,480523
jennis.bnk48official,2018-09-18 13:00:00,434617
mobile.bnk48official,2018-09-18 13:00:00,425313
music.bnk48official,2018-09-18 13:00:00,415982
noey.bnk48office,2018-09-18 13:00:00,377155
kaimook.bnk48official,2018-09-18 13:00:00,358215
kaew.bnk48official,2018-09-18 13:00:00,325668
jane.bnk48official,2018-09-18 13:00:00,295352
tarwaan.bnk48office,2018-09-18 13:00:00,290694
satchan.bnk48official,2018-09-18 13:00:00,280805
namneung.bnk48official,2018-09-18 13:00:00,278177
pupe.bnk48official,2018-09-18 13:00:00,272183
mewnich.bnk48official,2018-09-18 13:00:00,267071
namsai.bnk48official,2018-09-18 13:00:00,258491
june.bnk48office,2018-09-18 13:00:00,242413
miori.bnk48official,2018-09-18 13:00:00,232424
jaa.bnk48official,2018-09-18 13:00:00,216581
rinaizuta.bnk48official,2018-09-18 13:00:00,213687
fond.bnk48office,2018-09-18 13:00:00,210570
maysa.bnk48official,2018-09-18 13:00:00,207182
mind.bnk48official,2018-09-18 13:00:00,206096
korn.bnk48official,2018-09-18 13:00:00,200778
nink.bnk48official,2018-09-18 13:00:00,186103
ratah.bnk48official,2018-09-18 13:00:00,185147
kate.bnk48official,2018-09-18 13:00:00,174595
wee.bnk48official,2018-09-18 13:00:00,171381
jib.bnk48office,2018-09-18 13:00:00,170322
piam.bnk48office,2018-09-18 13:00:00,168931
bamboo.bnk48office,2018-09-18 13:00:00,145082
myyu.bnk48official,2018-09-18 13:00:00,135332
cake.bnk48official,2018-09-18 13:00:00,130566
new.bnk48official,2018-09-18 13:00:00,129597
phukkhom.bnk48office,2018-09-18 13:00:00,129475
view.bnk48official,2018-09-18 13:00:00,123567
niky.bnk48office,2018-09-18 13:00:00,118498
aom.bnk48official,2018-09-18 13:00:00,116916
gygee.bnk48official,2018-09-18 13:00:00,116395
pakwan.bnk48office,2018-09-18 13:00:00,116323
kheng.bnk48official,2018-09-18 13:00:00,116088
minmin.bnk48office,2018-09-18 13:00:00,114223
natherine.bnk48official,2018-09-18 13:00:00,113370
panda.bnk48official,2018-09-18 13:00:00,110682
stang.bnk48office,2018-09-18 13:00:00,107571
khamin.bnk48official,2018-09-18 13:00:00,106823
deenee.bnk48official,2018-09-18 13:00:00,104963
faii.bnk48official,2018-09-18 13:00:00,102638
oom.bnk48official,2018-09-18 13:00:00,101852
maira.bnk48official,2018-09-18 13:00:00,98410
fifa.bnk48official,2018-09-18 13:00:00,96887
nine.bnk48official,2018-09-18 13:00:00,84370
pun.bnk48official,2018-09-18 12:00:00,679262
cherprang.bnk48official,2018-09-18 12:00:00,528915
orn.bnk48official,2018-09-18 12:00:00,480395
jennis.bnk48official,2018-09-18 12:00:00,434511
mobile.bnk48official,2018-09-18 12:00:00,425172
music.bnk48official,2018-09-18 12:00:00,415888
noey.bnk48office,2018-09-18 12:00:00,377030
kaimook.bnk48official,2018-09-18 12:00:00,358114
kaew.bnk48official,2018-09-18 12:00:00,325571
jane.bnk48official,2018-09-18 12:00:00,295176
tarwaan.bnk48office,2018-09-18 12:00:00,290610
satchan.bnk48official,2018-09-18 12:00:00,280747
namneung.bnk48official,2018-09-18 12:00:00,278069
pupe.bnk48official,2018-09-18 12:00:00,272081
mewnich.bnk48official,2018-09-18 12:00:00,266926
namsai.bnk48official,2018-09-18 12:00:00,258423
june.bnk48office,2018-09-18 12:00:00,242263
miori.bnk48official,2018-09-18 12:00:00,232362
jaa.bnk48official,2018-09-18 12:00:00,216522
rinaizuta.bnk48official,2018-09-18 12:00:00,213643
fond.bnk48office,2018-09-18 12:00:00,210435
maysa.bnk48official,2018-09-18 12:00:00,207136
mind.bnk48official,2018-09-18 12:00:00,206034
korn.bnk48official,2018-09-18 12:00:00,200750
nink.bnk48official,2018-09-18 12:00:00,186047
ratah.bnk48official,2018-09-18 12:00:00,185042
kate.bnk48official,2018-09-18 12:00:00,174536
wee.bnk48official,2018-09-18 12:00:00,171263
jib.bnk48office,2018-09-18 12:00:00,170288
piam.bnk48office,2018-09-18 12:00:00,168888
bamboo.bnk48office,2018-09-18 12:00:00,144998
myyu.bnk48official,2018-09-18 12:00:00,135253
cake.bnk48official,2018-09-18 12:00:00,130472
new.bnk48official,2018-09-18 12:00:00,129529
phukkhom.bnk48office,2018-09-18 12:00:00,129346
view.bnk48official,2018-09-18 12:00:00,123488
niky.bnk48office,2018-09-18 12:00:00,118434
aom.bnk48official,2018-09-18 12:00:00,116853
gygee.bnk48official,2018-09-18 12:00:00,116313
pakwan.bnk48office,2018-09-18 12:00:00,116262
kheng.bnk48official,2018-09-18 12:00:00,116020
minmin.bnk48office,2018-09-18 12:00:00,114155
natherine.bnk48official,2018-09-18 12:00:00,113279
panda.bnk48official,2018-09-18 12:00:00,110623
stang.bnk48office,2018-09-18 12:00:00,107499
khamin.bnk48official,2018-09-18 12:00:00,106741
deenee.bnk48official,2018-09-18 12:00:00,104909
faii.bnk48official,2018-09-18 12:00:00,102564
oom.bnk48official,2018-09-18 12:00:00,101790
maira.bnk48official,2018-09-18 12:00:00,98352
fifa.bnk48official,2018-09-18 12:00:00,96817
